"ligand" "ligand_cell" "receptor" "associated_genes" "receptor_cell" "pathway" "score"
"553" "Bmp2" "EC_WT" "Bmpr2" "Nbl1,Dcn,Tgfb3,Bambi,Zfyve9" "EC_WT" "mmu04350" "0.631972472379828"
"554" "Bmp2" "EC_WT" "Bmpr2" "Nbl1,Dcn,Tgfb3,Bambi,Zfyve9" "FAP_WT" "mmu04350" "0.626375685786896"
"555" "Bmp2" "EC_WT" "Bmpr2" "Rbl1,Tfdp1,Tgif1,Myc,Ppp2r1b" "FAP_WT" "mmu04350" "0.633684940435654"
"556" "Bmp2" "FAP_WT" "Bmpr2" "Ppp3cc,Rhoa,Cfl2" "FAP_WT" "mmu04360" "0.645178713949861"
"557" "Bmp2" "EC_WT" "Bmpr2" "Ppp1ca,Tead2,Birc5" "FAP_WT" "mmu04390" "0.724614578060967"
"558" "Bmp2" "EC_WT" "Bmpr2" "Bmp2,Ywhae,Ywhag" "EC_WT" "mmu04390" "0.683780748491156"
"559" "Bmp2" "EC_WT" "Bmpr2" "Cdc25a,Cdc25b,Ccne1,Stmn1,Myc,Casp3,Dnmt1,E2f3,Cd44,Itga5,Plau,Tnc,Abcc1,Trp53,E2f1,Ezh2,Cdca5,Kif23,Vim" "FAP_WT" "mmu05206" "0.636417739019649"
"560" "Fstl1" "FAP_WT" "Cd14" "Prkacb,Gng12,Ppp3ca,Ppp3cb,Ppp3r1,Rapgef2,Nf1,Rasa1,Rasa2,Rap1a,Fgfr1,Sos1,Sos2,Kras,Braf,Rps6ka3,Atf4,Elk4,Fos,Tgfb3,Tgfbr1,Tgfbr2,Fas,Cdc42,Gadd45a,Tab2,Map4k3,Pak2,Stk3,Map3k8,Map3k1,Map3k2,Map3k3,Map3k5,Map3k7,Taok1,Map2k4,Crk,Crkl,Mapk8,Atf2,Mef2c,Akt3,Ppm1a,Dusp1,Dusp8,Dusp16,Dusp3,Hspa8,Chuk,Nlk" "FAP_WT" "mmu04010" "0.71723161649785"
"561" "Fstl1" "EC_WT" "Cd14" "Ppp3cc,Rap1b,Lamtor3,Stk4,Mapk9,Mapkapk5,Max,Dusp6,Ppm1b,Ikbkb,Ikbkg" "FAP_WT" "mmu04010" "0.61572705037779"
"562" "Fstl1" "EC_WT" "Cd14" "Plcg1,Lbp,Ikbkg,Ikbkb,Ube2i" "FAP_WT" "mmu04064" "0.677279948955112"
"563" "Fstl1" "EC_WT" "Cd14" "Vamp3,Stx12,Stx7,Rab5a,Rab5b,Eea1,Rab7,Dync1i2,Dync1li2,Dync1li1,Lamp2,Pikfyve,C1ra,Colec12,Itgb1,Comp,Thbs2,Thbs3,Thbs4,Tlr4,Mrc2" "FAP_WT" "mmu04145" "0.62663839613767"
"564" "Fstl1" "FAP_WT" "Cd14" "Vamp3,Stx12,Stx7,Rab5a,Rab5b,Eea1,Rab7,Dync1i2,Dync1li2,Dync1li1,Lamp2,Pikfyve,C1ra,Colec12,Itgb1,Comp,Thbs2,Thbs3,Thbs4,Tlr4,Mrc2" "FAP_WT" "mmu04145" "0.712297053183293"
"565" "Fstl1" "FAP_WT" "Cd14" "Actg1,H2-D1,H2-K1,H2-Q4,Atp6v0a2,Dync1h1,Thbs1,Rac1" "EC_WT" "mmu04145" "0.655852310126403"
"566" "Fstl1" "EC_WT" "Cd14" "Stx18,Atp6v0c,Sec61b,Sec61g,Cyba" "EC_WT" "mmu04145" "0.67886795339633"
"567" "Fstl1" "FAP_WT" "Cd14" "Stx18,Atp6v0c,Sec61b,Sec61g,Cyba" "FAP_WT" "mmu04145" "0.607650328403694"
"568" "Fstl1" "FAP_WT" "Cd14" "Atp6v1a,Atp6v1h,M6pr,Canx,Itgav" "FAP_WT" "mmu04145" "0.608790150833609"
"569" "Fstl1" "EC_WT" "Cd14" "Atp6v1f,Atp6v1g1,Atp6v0b" "EC_WT" "mmu04145" "0.794399532617187"
"570" "Fstl1" "FAP_WT" "Cd14" "Atp6v1f,Atp6v1g1,Atp6v0b" "EC_WT" "mmu04145" "0.604147039859668"
"571" "Fstl1" "EC_WT" "Cd14" "Tlr4,Ctsk,Rac1,Pik3ca,Pik3r1,Akt3,Tollip,Irak1,Traf6,Tab2,Map3k7,Chuk,Map3k8,Mapk1,Map2k4,Mapk8,Fos,Il6,Ripk1,Tbk1" "FAP_WT" "mmu04620" "0.603128038873367"
"572" "Fstl1" "FAP_WT" "Cd14" "Tlr4,Ctsk,Rac1,Pik3ca,Pik3r1,Akt3,Tollip,Irak1,Traf6,Tab2,Map3k7,Chuk,Map3k8,Mapk1,Map2k4,Mapk8,Fos,Il6,Ripk1,Tbk1" "FAP_WT" "mmu04620" "0.715548612357619"
"573" "Fstl1" "FAP_WT" "Cd14" "F2r,Fgfr1,Fn1,Itgb1,Gng12,Ptk2,Crk,Crkl,Dock1,Sos1,Sos2,Kras,Pik3ca,Braf,Raf1,Map2k1,Mapk1,Arhgef12,Rac1,Pak2,Rock1,Rock2,Ppp1cb,Ppp1cc,Ppp1r12a,Pikfyve,Wasl,Nckap1,Abi2,Actg1,Rdx,Ssh2,Vcl,Apc" "FAP_WT" "mmu04810" "0.700634031107912"
"574" "Fstl1" "EC_WT" "Cd14" "Cd14,Pik3cd,Map2k2,Pak4,Ppp1ca,Limk1,Arpc4,Pfn1,Iqgap3" "FAP_WT" "mmu04810" "0.741246771901422"
"575" "Fstl1" "FAP_WT" "Cd14" "Cd14,Pik3cd,Map2k2,Pak4,Ppp1ca,Limk1,Arpc4,Pfn1,Iqgap3" "FAP_WT" "mmu04810" "0.684653755037654"
"576" "Fstl1" "FAP_WT" "Cd14" "Pdgfa,Pdgfrb,Itga7,Pip5k1a,Pip4k2c,Arpc1a" "EC_WT" "mmu04810" "0.658171394961684"
"577" "Fstl1" "FAP_WT" "Cd14" "Pdgfa,Pdgfrb,Itga7,Pip5k1a,Pip4k2c,Arpc1a" "FAP_WT" "mmu04810" "0.610752941910687"
"578" "Fstl1" "EC_WT" "Cd14" "Vav3,Mylpf,Tmsb4x" "FAP_WT" "mmu04810" "0.717133694013093"
"579" "Fstl1" "EC_WT" "Cd14" "Cd14,Pycard,Il1b,Ccl3,Ccl4,Cxcl2,Arpc4,Klc4" "EC_WT" "mmu05132" "0.624524383959505"
"580" "Fstl1" "FAP_WT" "Cd14" "Tlr4,Myd88,Rac1,Mapk1,Mapk8,Fos,Nfkb1,Il6,Actg1,Pkn2,Rock1,Rock2,Rab7,Dync1li2,Ifngr1" "FAP_WT" "mmu05132" "0.622929204567276"
"581" "Fstl1" "EC_WT" "Cd14" "Mapk9,Wasl,Dync1i2,Dync1li1" "FAP_WT" "mmu05132" "0.691279967091969"
"582" "Fstl1" "FAP_WT" "Cd14" "Mapk9,Wasl,Dync1i2,Dync1li1" "FAP_WT" "mmu05132" "0.613273121034804"
"583" "Fstl1" "FAP_WT" "Cd14" "Itga5,Cfl1,Myd88,Rela,Mapk3,Gnai2,Nod1" "EC_WT" "mmu05133" "0.642782357685363"
"584" "Fstl1" "FAP_WT" "Cd14" "Itgb1,C1ra,Serping1,Tlr4,Irak1,Nfkb1,Mapk8,Mapk1,Fos,Il6,Irf1,Gnai3" "FAP_WT" "mmu05133" "0.692750192541322"
"585" "Fstl1" "EC_WT" "Cd14" "Il1b,Il1r2,Tlr2,Cd14,Tnf,Pik3cd" "EC_WT" "mmu05146" "0.601582719871482"
"586" "Fstl1" "FAP_WT" "Cd14" "Nfkb1,Hspb1,Col4a1,Col4a2,Gnaq,Rab5a,Tlr4,Pik3r1" "EC_WT" "mmu05146" "0.604906910375103"
"587" "Fstl1" "EC_WT" "Cd14" "Col1a1,Col1a2,Fn1,Lama4,Lamb1,Lamc1,Casp3,Gnas,Prkacb,Rab5b,Rab7,Col3a1,Ptk2,Vcl,Actn1,Pik3ca,Tgfb3" "EC_WT" "mmu05146" "0.695132888889249"
"588" "Fstl1" "EC_WT" "Cd14" "Col1a1,Col1a2,Fn1,Lama4,Lamb1,Lamc1,Casp3,Gnas,Prkacb,Rab5b,Rab7,Col3a1,Ptk2,Vcl,Actn1,Pik3ca,Tgfb3" "FAP_WT" "mmu05146" "0.615293650462148"
"589" "Fstl1" "FAP_WT" "Cd14" "Col1a1,Col1a2,Fn1,Lama4,Lamb1,Lamc1,Casp3,Gnas,Prkacb,Rab5b,Rab7,Col3a1,Ptk2,Vcl,Actn1,Pik3ca,Tgfb3" "FAP_WT" "mmu05146" "0.682643897543334"
"590" "Fstl1" "FAP_WT" "Cd14" "Akt3,Camk2d,Camk2g,Ifngr1,Nfya,Creb1,Crebbp,Ep300,Malt1,Lbp,Tlr4,Nfkb1,Mapk8,Cebpg,Arhgef12,Tgfb3,Rab5a,Rab5b,Eea1,Rab7,Lamp2,Ppp3ca,Ppp3cb,Ppp3r1" "FAP_WT" "mmu05152" "0.689434230393509"
"591" "Fstl1" "EC_WT" "Cd14" "Tlr2,C3,Atp6ap1,Lamp1,Ppp3cc" "FAP_WT" "mmu05152" "0.726458601838428"
"592" "Fstl1" "EC_WT" "Cd14" "Hdac2,Ccnt2,Mef2c,Jmjd1c,Kdm6a,Uty,Cdk14,Fut8,Ccnd2,H3f3a,Ddx5,Ptk2,Bmi1,Sp1,Igfbp3,Atf1,Golph3,Zeb1" "FAP_WT" "mmu05202" "0.637880648125461"
"593" "Fstl1" "FAP_WT" "Cd14" "Hdac2,Ccnt2,Mef2c,Jmjd1c,Kdm6a,Uty,Cdk14,Fut8,Ccnd2,H3f3a,Ddx5,Ptk2,Bmi1,Sp1,Igfbp3,Atf1,Golph3,Zeb1" "FAP_WT" "mmu05202" "0.655170420030826"
"594" "Fstl1" "EC_WT" "Cd14" "Cebpa,Il1r2,Zbtb17,Cebpb" "EC_WT" "mmu05202" "0.769594146497789"
"595" "Fstl1" "EC_WT" "Cd14" "Cebpa,Il1r2,Zbtb17,Cebpb" "FAP_WT" "mmu05202" "0.601405039939493"
"596" "Fstl1" "FAP_WT" "Cd14" "Cebpa,Il1r2,Zbtb17,Cebpb" "FAP_WT" "mmu05202" "0.611323758147781"
"597" "Fstl1" "EC_WT" "Cd14" "Bcl6,H3f3b,Igf1,Id2,Nupr1,Dusp6" "FAP_WT" "mmu05202" "0.64203365154563"
"598" "Gpi1" "EC_WT" "Amfr" "Dad1,Lman2,Preb,Sec24c,Nploc4,Ubqln4,Wfs1,Bak1" "EC_WT" "mmu04141" "0.654928300956392"
"599" "Gpi1" "FAP_WT" "Amfr" "Dad1,Lman2,Preb,Sec24c,Nploc4,Ubqln4,Wfs1,Bak1" "FAP_WT" "mmu04141" "0.727889263302162"
"600" "Gpi1" "EC_WT" "Amfr" "Man1b1,Txndc5,Ssr2" "FAP_WT" "mmu04141" "0.620903448242113"
"601" "Gpi1" "FAP_WT" "Amfr" "Hspa1l,Hspa1a,Hspa2,Hspa1b,Cryab,Bcl2,Herpud1" "EC_WT" "mmu04141" "0.629982408902761"
"602" "Gpi1" "FAP_WT" "Amfr" "Hspa1l,Hspa1a,Hspa2,Hspa1b,Cryab,Bcl2,Herpud1" "FAP_WT" "mmu04141" "0.621214486799126"
"603" "Cxcl1" "EC_WT" "Cxcr1" "Cxcl1,Csf1,Il1rap" "EC_WT" "mmu04060" "0.689872153805351"
"604" "Cxcl1" "FAP_WT" "Cxcr1" "Cxcl1,Csf1,Il1rap" "FAP_WT" "mmu04060" "0.85168833428224"
"605" "Cxcl1" "EC_WT" "Cxcr1" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "EC_WT" "mmu04062" "0.640087122306335"
"606" "Cxcl1" "FAP_WT" "Cxcr1" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "FAP_WT" "mmu04062" "0.784893805219554"
"607" "Cxcl1" "FAP_WT" "Cxcr1" "Cxcl14,Adcy7,Gng2" "FAP_WT" "mmu04062" "0.632896953224082"
"608" "Cxcl1" "EC_WT" "Cxcr2" "Cxcl1,Csf1,Il1rap" "EC_WT" "mmu04060" "0.689872153805351"
"609" "Cxcl1" "FAP_WT" "Cxcr2" "Cxcl1,Csf1,Il1rap" "FAP_WT" "mmu04060" "0.85168833428224"
"610" "Cxcl1" "EC_WT" "Cxcr2" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "EC_WT" "mmu04062" "0.640087122306335"
"611" "Cxcl1" "FAP_WT" "Cxcr2" "Cxcl1,Cxcl2,Ccl2,Ccl7,Nras,Nfkbia,Adrbk1" "FAP_WT" "mmu04062" "0.784893805219554"
"612" "Cxcl1" "FAP_WT" "Cxcr2" "Cxcl14,Adcy7,Gng2" "FAP_WT" "mmu04062" "0.632896953224082"
"613" "Hdgf" "FAP_WT" "Thra" "F2r,Lpar6,Nr3c1,Thra" "FAP_WT" "mmu04080" "0.733500872133477"
"614" "Hdgf" "FAP_WT" "Thra" "P2ry14,S1pr2,P2rx4,P2rx7" "FAP_WT" "mmu04080" "0.612802160111549"
"615" "Hdgf" "FAP_WT" "Thra" "Prkaca,Mapk3,Trp53,Rxra,Kat2a,Med16,Med24,Slc9a1,Akt1,Actb" "FAP_WT" "mmu04919" "0.636324753185021"
"616" "Hdgf" "FAP_WT" "Thra" "Itgav,Nras,Notch2,Mdm2" "EC_WT" "mmu04919" "0.628225895346197"
"617" "Hdgf" "FAP_WT" "Thra" "Hdac1,Med4,Ccnd1" "FAP_WT" "mmu04919" "0.613999792535502"
"618" "Hdgf" "FAP_WT" "Thra" "Thra,Ncoa1,Plcg1,Foxo1" "FAP_WT" "mmu04919" "0.625019280396619"
"619" "Il1b" "EC_WT" "Adrb2" "Adcy3,Orai2,Vdac1,Ppif,Phka2" "EC_WT" "mmu04020" "0.60271149826269"
"620" "Il1b" "EC_WT" "Adrb2" "Gna12,Gtf2ird1,Adcy3,Gnai2,Pik3cd,Vdac1,Ppif" "FAP_WT" "mmu04022" "0.642142724607422"
"621" "Il1b" "EC_WT" "Adrb2" "Adcy3,Pik3cd,Fxyd2" "EC_WT" "mmu04024" "0.724655439919359"
"622" "Il1b" "EC_WT" "Adrb2" "F2r,Lpar6,Nr3c1,Thra" "EC_WT" "mmu04080" "0.705538304902348"
"623" "Il1b" "FAP_WT" "Adrb2" "F2r,Lpar6,Nr3c1,Thra" "FAP_WT" "mmu04080" "0.614748703903348"
"624" "Il1b" "EC_WT" "Adrb2" "Tfrc,Ap2a2,Bin1,Snx12,H2-Q10" "EC_WT" "mmu04144" "0.698317566393288"
"625" "Il1b" "EC_WT" "Adrb2" "Snx5,Rab31,Arap1" "EC_WT" "mmu04144" "0.619579266554232"
"626" "Il1b" "EC_WT" "Adrb2" "Adcy3,Fxyd2,Pik3cd" "EC_WT" "mmu04261" "0.724655439919359"
"627" "Il1b" "EC_WT" "Adrb2" "Adcy4,Prkaca,Slc9a1,Calm3,Ppp2r5d,Plcb3,Mapk3,Atf6b,Gnai2,Akt1" "FAP_WT" "mmu04261" "0.626519535330073"
"628" "Il1b" "EC_WT" "Adrb2" "Atp1a1,Ppp2r1a,Ppp2r1b,Tpm3" "FAP_WT" "mmu04261" "0.700579887624969"
"629" "Il1b" "EC_WT" "Adrb2" "Atp1b1,Calm1,Ppp2r2d,Bcl2" "EC_WT" "mmu04261" "0.627808438321459"
"630" "Il1b" "EC_WT" "Adrb2" "Adcy3,Irs2,Pik3cd" "EC_WT" "mmu04923" "0.696961971958547"
"631" "Il1b" "EC_WT" "Adrb2" "Adcy3,Fxyd2,Lyz2" "EC_WT" "mmu04970" "0.69562889380491"
"632" "Il1b" "EC_WT" "Il1r1" "Gna12,Map2k2,Mapk3,Srf,Tnfrsf1a,Traf2,Daxx,Ecsit,Map2k3,Mapkapk2,Rps6ka4,Cdc25b,Trp53,Akt1,Map3k14,Nfkb2,Rela,Relb" "FAP_WT" "mmu04010" "0.645603709911622"
"633" "Il1b" "EC_WT" "Il1r1" "Tnf,Il1b,Il1r2,Cd14,Taok3,Arrb2,Mapkapk3,Dusp10" "EC_WT" "mmu04010" "0.815252618514615"
"634" "Il1b" "FAP_WT" "Il1r1" "Tnf,Il1b,Il1r2,Cd14,Taok3,Arrb2,Mapkapk3,Dusp10" "FAP_WT" "mmu04010" "0.612498956134753"
"635" "Il1b" "EC_WT" "Il1r1" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.715581684182161"
"636" "Il1b" "EC_WT" "Il1r1" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.749669172003494"
"637" "Il1b" "EC_WT" "Il1r1" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.620193082907445"
"638" "Il1b" "EC_WT" "Il1r1" "Syk,Il1b,Tnf,Cd14,Ticam1,Ccl4,Parp1,Cxcl2" "EC_WT" "mmu04064" "0.898548266483807"
"639" "Il1b" "EC_WT" "Il1r1" "Mapk3,Akt1,Tnfrsf1a,Map3k14,Relb,Nfkb2,Rela,Tyk2" "FAP_WT" "mmu04380" "0.603744275327043"
"640" "Il1b" "EC_WT" "Il1r1" "Pik3cd,Il1b,Tnf,Fosb,Fcgr3,Sirpa,Tyrobp,Syk" "EC_WT" "mmu04380" "0.893831540267918"
"641" "Il1b" "FAP_WT" "Il1r1" "Pik3cd,Il1b,Tnf,Fosb,Fcgr3,Sirpa,Tyrobp,Syk" "FAP_WT" "mmu04380" "0.605047664663641"
"642" "Il1b" "EC_WT" "Il1r1" "Ifngr2,Acp5,Sqstm1" "EC_WT" "mmu04380" "0.659994471806491"
"643" "Il1b" "EC_WT" "Il1r1" "Il1b,Tnf,Cd44,Tfrc,Csf2ra,Il3ra,Il4ra,Cd14" "EC_WT" "mmu04640" "0.796723662791092"
"644" "Il1b" "EC_WT" "Il1r1" "Csf1,Cd1d1,Itga5" "FAP_WT" "mmu04640" "0.671903551279803"
"645" "Il1b" "EC_WT" "Il1r1" "Pla2g6,Plcb3,Calm3,Prkaca" "FAP_WT" "mmu04750" "0.699689963514476"
"646" "Il1b" "EC_WT" "Il1r1" "Il1b,Pik3cd,Adcy3,Trpv2" "EC_WT" "mmu04750" "0.851158097892973"
"647" "Il1b" "FAP_WT" "Il1r1" "Il1b,Pik3cd,Adcy3,Trpv2" "FAP_WT" "mmu04750" "0.665390471174029"
"648" "Il1b" "EC_WT" "Il1r1" "Il1b,Il1r2,Tlr2,Cd14,Tnf,Pik3cd" "EC_WT" "mmu05146" "0.94118295928678"
"649" "Il1b" "EC_WT" "Il1r1" "Tgfb3,Mras,Elk4,Crebbp" "EC_WT" "mmu05166" "0.712152642834929"
"650" "Il1b" "EC_WT" "Il1r1" "Tln1,Ranbp3,H2-Q1,H2-Q7,H2-D1,H2-K1,Gm11127,Gm7030,Stat5a,Tspo,Anapc2,Pold1,Pold2,Pold4,Ccnd3,Akt1,Tnfrsf1a,Rela,Ltbr,Map3k14,Relb,Nfkb2,Srf,Prkaca,Tcf3,Trp53,Bax" "FAP_WT" "mmu05166" "0.607982286003931"
"651" "Il1b" "EC_WT" "Il1r1" "H2-Q10,H2-T9,Il2rg,Pik3cd,Tnf,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,Adcy3" "EC_WT" "mmu05166" "0.641097586310509"
"652" "Il1b" "EC_WT" "Il1r2" "Gna12,Map2k2,Mapk3,Srf,Tnfrsf1a,Traf2,Daxx,Ecsit,Map2k3,Mapkapk2,Rps6ka4,Cdc25b,Trp53,Akt1,Map3k14,Nfkb2,Rela,Relb" "FAP_WT" "mmu04010" "0.645603709911622"
"653" "Il1b" "EC_WT" "Il1r2" "Tnf,Il1b,Il1r2,Cd14,Taok3,Arrb2,Mapkapk3,Dusp10" "EC_WT" "mmu04010" "0.815252618514615"
"654" "Il1b" "FAP_WT" "Il1r2" "Tnf,Il1b,Il1r2,Cd14,Taok3,Arrb2,Mapkapk3,Dusp10" "FAP_WT" "mmu04010" "0.612498956134753"
"655" "Il1b" "EC_WT" "Il1r2" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.715581684182161"
"656" "Il1b" "EC_WT" "Il1r2" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.749669172003494"
"657" "Il1b" "EC_WT" "Il1r2" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.620193082907445"
"658" "Il1b" "EC_WT" "Il1r2" "Il1b,Tnf,Cd44,Tfrc,Csf2ra,Il3ra,Il4ra,Cd14" "EC_WT" "mmu04640" "0.796723662791092"
"659" "Il1b" "EC_WT" "Il1r2" "Csf1,Cd1d1,Itga5" "FAP_WT" "mmu04640" "0.671903551279803"
"660" "Il1b" "EC_WT" "Il1r2" "Il1b,Il1r2,Tlr2,Cd14,Tnf,Pik3cd" "EC_WT" "mmu05146" "0.94118295928678"
"661" "Il1b" "EC_WT" "Il1r2" "Tgfb3,Mras,Elk4,Crebbp" "EC_WT" "mmu05166" "0.712152642834929"
"662" "Il1b" "EC_WT" "Il1r2" "Tln1,Ranbp3,H2-Q1,H2-Q7,H2-D1,H2-K1,Gm11127,Gm7030,Stat5a,Tspo,Anapc2,Pold1,Pold2,Pold4,Ccnd3,Akt1,Tnfrsf1a,Rela,Ltbr,Map3k14,Relb,Nfkb2,Srf,Prkaca,Tcf3,Trp53,Bax" "FAP_WT" "mmu05166" "0.607982286003931"
"663" "Il1b" "EC_WT" "Il1r2" "H2-Q10,H2-T9,Il2rg,Pik3cd,Tnf,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,Adcy3" "EC_WT" "mmu05166" "0.641097586310509"
"664" "Il1b" "EC_WT" "Il1r2" "Runx1,Cd14,Myc,Rel,Plau,Ewsr1,Birc3" "EC_WT" "mmu05202" "0.659220266881482"
"665" "Il1b" "EC_WT" "Il1r2" "Cebpa,Il1r2,Zbtb17,Cebpb" "EC_WT" "mmu05202" "0.662950761929343"
"666" "Il1b" "FAP_WT" "Il1r2" "Cdk9,Bcl2l1,Cdkn1a,Aspscr1" "EC_WT" "mmu05202" "0.628632500483475"
"667" "Il1b" "EC_WT" "Il1r2" "Bcl6,H3f3b,Igf1,Id2,Nupr1,Dusp6" "FAP_WT" "mmu05202" "0.625700851547575"
"668" "Il1b" "EC_WT" "Il1rap" "Cxcl2,Cxcl10,Cxcl16,Cxcl14,Ccl2,Ccl4,Ccl3,Ccl7,Ccl5,Ccl8,Ccl9,Clcf1,Tnf,Il1b,Il4ra,Csf2ra,Il2rg,Tnfrsf10b,Tnfrsf1b,Tnfrsf1a,Il17ra" "EC_WT" "mmu04060" "0.715581684182161"
"669" "Il1b" "EC_WT" "Il1rap" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.749669172003494"
"670" "Il1b" "EC_WT" "Il1rap" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.620193082907445"
"671" "Il1b" "EC_WT" "Il1rap" "Pla2g6,Plcb3,Calm3,Prkaca" "FAP_WT" "mmu04750" "0.699689963514476"
"672" "Il1b" "EC_WT" "Il1rap" "Il1b,Pik3cd,Adcy3,Trpv2" "EC_WT" "mmu04750" "0.851158097892973"
"673" "Il1b" "FAP_WT" "Il1rap" "Il1b,Pik3cd,Adcy3,Trpv2" "FAP_WT" "mmu04750" "0.665390471174029"
"674" "Mmp13" "FAP_WT" "F2r" "Rras2,Rhoa,Agpat5" "FAP_WT" "mmu04072" "0.651929463854408"
"675" "Mmp13" "FAP_WT" "F2r" "Snx5,Rab31,Arap1" "FAP_WT" "mmu04144" "0.704468698439214"
"676" "Mmp13" "EC_WT" "F2r" "Il2rg,Spp1,Itgb5,Gng2,Bcl2l11,Casp9" "FAP_WT" "mmu04151" "0.671313532284507"
"677" "Mmp13" "FAP_WT" "F2r" "F2r,Pros1,Plat,C1ra,Cfh,Serping1,Clu,Vtn" "FAP_WT" "mmu04610" "0.688954881542335"
"678" "Mmp13" "EC_WT" "F2r" "Cfb,C3,C1qa,C1qc" "FAP_WT" "mmu04610" "0.618075957579048"
"679" "Mmp13" "EC_WT" "F2r" "Ppp1cc,Gnas,Prkacb,Col1a1,Col1a2,Col3a1,Mapk14" "FAP_WT" "mmu04611" "0.634646111191325"
"680" "Mmp13" "FAP_WT" "F2r" "Pdgfa,Pdgfrb,Itga7,Pip5k1a,Pip4k2c,Arpc1a" "FAP_WT" "mmu04810" "0.632191832287264"
"681" "Pdgfa" "FAP_WT" "Pdgfra" "Pdgfa,Pdgfrb,Shc1,Ralgds,Rgl1" "FAP_WT" "mmu04014" "0.784912188135165"
"682" "Pdgfa" "EC_WT" "Pdgfra" "Vegfb,Gnb5,Gng5,Gng10,Pik3r2,Akt2,Pla2g12a" "FAP_WT" "mmu04014" "0.806809683578912"
"683" "Pdgfa" "EC_WT" "Pdgfra" "Calm1,Rhoa,Map2k6" "EC_WT" "mmu04015" "0.63520297437892"
"684" "Pdgfa" "FAP_WT" "Pdgfra" "Calm1,Rhoa,Map2k6" "FAP_WT" "mmu04015" "0.650237395652073"
"685" "Pdgfa" "EC_WT" "Pdgfra" "Calml4,Vegfb,Pik3r2,Akt2" "FAP_WT" "mmu04015" "0.704075034270511"
"686" "Pdgfa" "EC_WT" "Pdgfra" "Kitl,Thbs1,Ralb,Vasp,Actg1,Raf1,Map2k1,Map2k3,Nras" "FAP_WT" "mmu04015" "0.72884795102834"
"687" "Pdgfa" "EC_WT" "Pdgfra" "Atp2b4,Adrb2,Adcy9,Stim1,Itpr3" "FAP_WT" "mmu04020" "0.601014460977652"
"688" "Pdgfa" "EC_WT" "Pdgfra" "Pdgfrb,Sphk1,Itpkc" "FAP_WT" "mmu04020" "0.633508909267104"
"689" "Pdgfa" "FAP_WT" "Pdgfra" "Pdgfrb,Sphk1,Itpkc" "FAP_WT" "mmu04020" "0.651379610163448"
"690" "Pdgfa" "EC_WT" "Pdgfra" "Il6,Kitl,Il13ra1,Il15ra,Tnfrsf12a,Fas,Tgfbr1,Acvr2a,Bmpr2" "FAP_WT" "mmu04060" "0.649020758689262"
"691" "Pdgfa" "EC_WT" "Pdgfra" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.793779265991443"
"692" "Pdgfa" "FAP_WT" "Pdgfra" "Pdgfa,Tnfsf9,Ifngr2" "FAP_WT" "mmu04060" "0.839666802029142"
"693" "Pdgfa" "EC_WT" "Pdgfra" "Kitl,Ptpn11,Map2k1,Mapk1" "FAP_WT" "mmu04072" "0.68658189713806"
"694" "Pdgfa" "FAP_WT" "Pdgfra" "Rras2,Rhoa,Agpat5" "FAP_WT" "mmu04072" "0.654498964178294"
"695" "Pdgfa" "EC_WT" "Pdgfra" "Smad2,Arpc2,Arpc3,Arpc5l,Vps29,Stambp,Tsg101,Chmp3,Chmp2a,Vps4a,Rhoa,Rab4a,Rufy1,Vps45,Rab11a" "FAP_WT" "mmu04144" "0.665705112618931"
"696" "Pdgfa" "FAP_WT" "Pdgfra" "Snx5,Rab31,Arap1" "FAP_WT" "mmu04144" "0.635530537683296"
"697" "Pdgfa" "EC_WT" "Pdgfra" "Pdgfa,Pdgfrb,Itga7" "EC_WT" "mmu04151" "0.718138045051069"
"698" "Pdgfa" "FAP_WT" "Pdgfra" "Pdgfa,Pdgfrb,Itga7" "FAP_WT" "mmu04151" "0.718448655686524"
