tracking_id	Endothelium.D0.NTX	Endothelium.1D.NTX	Endothelium.2D.NTX	Endothelium.3D.NTX	Endtoehlium.5D.NTX	Endothelium.6D.NTX	Endothelium.7D.NTX	Endothelium.10D.NTX
Ccdc32	9.17577	9.13134	8.20926	8.69091	7.34104	11.3057	8.319	10.7156
Ccdc33	0.001	0.0241476	0.001	0.001	0.0545416	0.0921598	0.001	0.0175567
Ccdc34	4.7072	1.87278	4.40287	2.79943	4.22313	6.46066	18.1956	2.31582
Ccdc36	2.11313	0.106241	0.001	0.170694	0.0551557	0.258647	1.14802	0.0612754
Ccdc37	0.370517	0.001	0.001	0.001	0.001	0.001	0.12679	0.001
Ccdc38	0.001	0.0329998	0.0389772	0.0164625	0.149391	0.0422585	0.0430428	0.0890884
Ccdc39	0.0981173	0.001	0.236503	0.0499477	0.264389	0.128195	0.0290198	0.28528
Ccdc40	0.0351959	0.0119461	0.0565297	0.0476951	0.0541478	0.0614325	0.0519952	0.0539196
Ccdc41	3.83859	2.35017	7.18321	2.85361	6.56148	6.8855	1.95293	5.97905
Ccdc42	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc42b	0.001	0.155046	0.1793	0.0769349	0.172579	0.188614	0.001	0.669506
Ccdc43	6.10213	8.22447	12.3761	6.96184	8.03372	12.8333	6.92341	10.0947
Ccdc47	23.5902	15.5793	37.0389	15.004	29.2369	28.3175	7.14949	28.8671
Ccdc50	7.06091	7.9157	16.3873	6.7324	20.5908	15.8342	2.53342	19.9032
Ccdc51	0.85837	1.06067	1.58371	1.28951	1.57697	2.1032	1.54874	1.85047
Ccdc53	35.0586	14.611	30.2092	21.3884	16.8957	32.879	58.1921	24.0096
Ccdc54	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc55	6.86219	2.22651	5.76102	2.35725	4.9472	5.76237	3.22448	5.99833
Ccdc57	0.244937	0.44657	0.506119	0.445505	0.565844	0.456953	0.232915	0.770854
Ccdc58	9.05139	6.76298	15.3237	9.15033	10.9229	19.3738	18.4971	9.84
Ccdc59	38.2173	13.9396	30.3108	16.1374	21.2879	24.936	21.1682	19.3356
Ccdc6	4.09981	9.58139	8.4507	11.5397	12.5065	10.3103	7.07887	9.96799
Ccdc60	0.001	0.001	0.001	0.001	0.001	0.121526	0.0414505	0.23515
Ccdc61	5.85881	5.10941	2.65194	4.74762	2.68522	2.93284	6.00268	4.35594
Ccdc62	0.285614	0.061321	0.144916	0.0917826	0.451247	0.216164	0.240016	0.607491
Ccdc63	0.001	0.001	0.001	0.001	0.0615515	0.0692077	0.236553	0.001
Ccdc64	0.001	0.171454	0.483016	0.170799	0.0772397	0.129743	0.001	0.137181
Ccdc64b	0.001	0.0658624	0.0773473	0.001	0.001	0.001	0.0570484	0.029303
Ccdc65	0.001	0.001	0.0793763	0.0336775	0.001	0.213265	0.087826	0.120252
Ccdc66	1.90557	1.84448	4.44848	1.13684	3.84216	3.46399	0.486082	4.50015
Ccdc67	0.867721	0.765925	2.09232	1.38716	1.4129	1.10638	0.647926	2.35203
Ccdc68	1.40493	0.341313	1.99739	0.467168	0.287643	0.160284	0.147479	0.603422
Ccdc69	5.28498	1.94541	4.22324	2.1664	1.14391	2.48656	2.83958	1.59292
Ccdc7	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc70	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc71	5.5008	12.7102	8.68809	10.9198	6.42227	10.3551	4.39042	10.8859
Ccdc71l	6.94718	3.53376	3.4438	2.8643	3.8873	3.7007	6.03572	3.74346
Ccdc73	0.134434	0.0152324	0.107997	0.0151997	0.310417	0.175748	0.0927463	0.0823168
Ccdc74a	0.604968	0.104554	0.487859	0.0519951	0.234354	0.001	0.450749	0.137739
Ccdc77	1.64954	0.510594	2.18789	1.55555	2.66319	5.6402	0.65657	2.94023
Ccdc78	0.0378399	0.001	0.0914207	0.001	0.0877459	0.0489973	0.001	0.0345651
Ccdc79	0.001	0.001	0.001	0.0206475	0.001	0.0264146	0.001	0.001
Ccdc8	0.178468	0.305441	0.287202	1.40012	0.550968	0.386455	0.291187	0.653357
Ccdc80	13.1407	2.62878	5.11626	8.29736	7.48455	3.55678	27.7035	11.5451
Ccdc81	0.001	0.001	0.107664	0.001	0.001	0.001	0.001	0.001
Ccdc82	19.7758	15.6824	26.7194	19.0175	26.9065	30.4925	27.1114	31.9614
Ccdc83	0.001	0.001	0.001	0.0468479	0.001	0.001	0.001	0.001
Ccdc84	6.88674	6.45733	4.50955	4.55158	2.62701	4.8596	5.00336	5.44153
Ccdc85a	22.4244	11.8511	24.4992	15.3761	18.3591	7.64945	2.85948	12.9803
Ccdc85b	27.3525	35.2073	16.0446	36.1818	7.90772	7.07957	40.3093	8.0098
Ccdc85c	0.650688	10.3682	2.55537	7.06217	3.49108	1.9987	0.181408	2.50583
Ccdc86	6.12098	14.8286	7.57152	10.3125	9.00242	10.0078	7.35897	5.70652
Ccdc87	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0345323
Ccdc88a	0.689769	0.978251	3.0972	0.939095	2.80786	1.60629	0.660162	2.91698
Ccdc88b	0.200274	0.563815	0.198679	0.275394	0.86998	0.400966	3.01787	0.108287
Ccdc88c	2.60974	13.1119	13.9042	13.9144	13.805	7.86719	0.931314	24.02
Ccdc89	0.001	0.001	0.186405	0.0526231	0.119163	0.20108	0.0686924	0.212321
Ccdc9	19.1936	23.0336	23.4964	20.2457	22.8577	17.3218	25.8461	17.8146
Ccdc90a	7.78681	7.42739	9.05719	7.6727	10.5116	9.07589	6.48668	11.5117
Ccdc90b	11.2472	2.93329	15.0682	3.56031	9.13117	9.84962	11.1769	9.3963
Ccdc91	10.9813	10.9974	10.5497	12.2437	10.7403	11.4834	7.16286	14.115
Ccdc92	0.889049	1.24328	1.10521	1.23925	0.498773	0.700872	0.670914	0.542819
Ccdc93	1.45846	2.74623	3.20524	2.04641	3.47364	3.55286	0.981384	5.52216
Ccdc94	6.01342	11.6011	8.27801	8.06297	6.13449	8.57008	3.36466	6.68114
Ccdc96	0.001	0.134754	0.119357	0.117639	0.152494	0.0215638	0.0146458	0.121235
Ccdc97	7.93708	22.3572	12.0041	19.4453	13.4002	11.4237	15.6057	13.5721
Ccer1	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Cchcr1	3.41321	9.46175	6.32452	8.32756	10.1923	10.663	7.2907	5.65746
Ccin	0.001	0.001	0.001	0.0308973	0.209717	0.001	0.001	0.001
Cck	7.14717	0.227303	0.259647	0.22487	0.501123	0.001	0.869387	0.287596
Cckar	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Cckbr	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl1	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl11	10.9171	3.15078	11.8024	4.47213	7.7576	2.3724	4.58876	1.40054
Ccl12	0.001	0.323483	0.727292	0.318705	9.15427	1.65677	42.0185	0.13235
Ccl17	0.473533	0.172435	1.159	0.001	0.001	0.001	0.433888	0.001
Ccl19	5.16115	0.212946	0.487677	0.632392	0.940743	0.556695	6.03109	0.577456
Ccl19	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl2	7.65557	16.6167	122.13	31.7571	100.572	57.4569	118.032	11.4674
Ccl20	0.001	0.001	0.001	0.001	0.205355	0.111298	2.69592	0.001
Ccl21c	5.77416	4.72452	56.3697	23.4824	15.5958	15.7457	24.0732	66.0226
Ccl21c	5.77391	4.70502	56.5945	23.5735	15.4861	15.5875	24.334	66.1137
Ccl21c	5.77376	4.7383	56.5431	23.5458	15.6236	15.6893	24.1096	65.9204
Ccl21c	5.77334	4.71013	56.3507	23.4984	15.5349	15.7142	24.2518	66.0621
Ccl21c	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl22	0.001	0.175874	0.742973	0.420451	0.396059	0.177317	5.42035	0.0625035
Ccl24	0.0998495	0.258788	0.001	0.001	0.001	0.001	1.7853	0.001
Ccl25	0.877828	0.714604	0.738882	1.13729	0.5843	1.50352	0.562161	0.786654
Ccl26	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl27a	14.0041	0.866984	2.58069	2.92079	1.35803	1.17734	8.21121	2.19991
Ccl27b	2.1382	0.270178	0.302931	0.398768	0.0700488	0.0684082	0.148827	0.394586
Ccl27b	2.21268	0.270178	0.302931	0.398768	0.0700488	0.0684082	0.148827	0.394586
Ccl27b	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl28	0.0473748	0.0805514	0.0761239	0.0160743	0.437636	0.247647	0.0280202	0.290027
Ccl3	7.13511	17.5249	15.6007	6.62916	69.3235	14.9253	422.87	2.334
Ccl4	7.40334	9.82601	9.56171	6.51658	54.3318	14.6523	473.536	1.71149
Ccl5	1.80841	8.53082	2.21139	11.9583	10.3503	12.1153	39.5645	4.02151
Ccl6	1.28161	5.75714	3.95322	1.86433	11.0808	6.04976	172.352	2.09599
Ccl7	11.8721	1.29984	23.4979	3.0366	19.7604	6.69273	153.043	1.34947
Ccl8	3.18351	1.21802	3.1172	0.171256	3.02061	2.35457	49.7499	1.83706
Ccl9	0.145482	0.446098	1.33943	0.707859	2.751	3.26112	106.685	1.60159
Ccm2	20.935	30.4946	18.3275	20.3976	16.3171	20.9766	23.7517	16.5094
Ccm2l	38.1588	49.342	36.0497	45.0997	36.4264	31.0583	12.2315	36.9898
Ccna1	0.001	0.001	0.001	0.001	0.001	0.207603	0.001	0.0366281
Ccna2	2.87688	1.2206	9.35367	15.455	18.7699	63.1828	34.6788	9.00939
Ccnb1	0.0785781	0.537036	3.85532	14.7484	9.27283	31.968	8.22204	4.53462
Ccnb1ip1	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccnb2	0.530974	0.295133	11.0556	15.4456	15.6363	60.0579	44.0561	8.87326
Ccnb3	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccnc	6.74656	2.726	5.69277	2.03246	8.29937	7.48681	4.53772	4.44886
Ccnd1	27.4824	103.842	54.8863	32.4176	61.6711	97.8431	53.712	69.1059
Ccnd2	8.52539	34.3383	23.5459	15.1284	19.6914	8.30357	3.35733	17.2174
Ccnd3	10.8248	67.1841	39.9658	59.4766	34.2956	36.3085	32.6568	34.041
Ccndbp1	33.6381	15.0872	22.6872	23.3924	14.0867	19.2267	37.239	18.2372
Ccne1	0.125719	1.0336	1.21411	5.92154	2.83902	6.93703	5.23259	1.40894
Ccne2	0.001	0.182111	0.38187	0.584968	1.32267	3.38081	0.0700952	1.05199
Ccnf	0.0961257	0.491116	0.880742	1.92028	2.17694	5.99609	2.9018	1.14659
Ccng1	7.38895	8.02776	20.555	7.0403	15.9302	15.7085	5.83359	11.0092
Ccng2	12.7771	4.51081	10.7417	7.31433	12.5939	11.975	10.26	17.165
Ccnh	11.6256	4.15221	8.93039	3.53252	5.90326	10.0909	11.0689	6.48439
Ccni	88.4574	79.5509	62.6861	125.691	69.5488	77.4721	76.3175	83.7667
Ccnj	0.41729	1.05623	1.52724	0.503358	1.53469	2.08065	0.260502	2.29936
Ccnjl	0.177292	0.249438	0.374161	1.24369	2.25459	2.28187	0.708817	0.873746
Ccnk	8.31758	20.8394	16.4802	22.5521	24.4124	18.1026	15.1473	19.9634
Ccnl1	70.3989	34.8828	102.427	47.8273	93.4319	57.0903	21.0045	46.4829
Ccnl2	30.7386	15.2636	25.3767	17.0625	36.2403	28.4524	20.6372	34.9134
Ccno	1.01963	0.507379	0.873649	1.14571	0.609607	0.34142	0.58585	0.270723
Ccnt1	1.1769	5.52024	9.33268	6.47609	14.2044	7.25011	1.04699	10.7501
Ccnt2	3.08347	3.98995	5.1583	2.79677	8.17331	6.84513	1.0317	11.5862
Ccny	20.9855	41.854	45.8774	34.5929	47.6425	41.2913	17.9505	48.7356
Ccnyl1	16.0603	26.7401	37.5465	21.3354	41.42	37.8177	9.70849	27.8984
Ccp110	0.991256	0.819325	2.69719	0.960029	3.68691	3.75563	1.27142	2.52984
Ccpg1	22.3277	8.88346	24.2024	10.6972	18.8235	16.7975	9.22445	30.8097
Ccr1	0.253811	0.713853	1.93833	0.280452	5.67183	2.20632	18.6558	0.329763
Ccr10	0.108167	0.185675	0.261281	0.29587	0.334325	0.0934436	0.835471	0.428342
Ccr1l1	0.001	0.001	0.001	0.001	0.100697	0.001	0.001	0.001
Ccr2	0.032963	0.0504585	0.001	0.016781	0.0761356	0.0215326	2.20098	0.0151324
Ccr3	0.0726084	0.0370778	0.001	0.0369872	0.0419394	0.213288	3.52871	0.0999573
Ccr4	0.172036	0.0659918	0.001	0.0877474	0.001	0.14018	0.0668603	0.0197205
Ccr5	0.001	0.001	0.246279	0.001	0.89703	0.586111	4.52596	0.393454
Ccr6	0.001	0.0551386	0.001	0.001	0.001	0.001	0.14254	0.001
Ccr7	2.51923	2.74838	1.57682	1.40106	2.16092	1.17118	6.86651	0.284558
Ccr8	0.001	0.001	0.001	0.292364	0.131616	0.0726729	0.405131	0.154309
Ccr9	0.0271422	0.0553317	0.001	0.001	0.031319	0.053262	0.284263	0.0124649
Ccrl1	0.260714	0.0297359	0.13984	0.0592681	0.0670634	0.0752975	0.335088	0.185622
Ccrl2	18.1538	19.0508	22.0135	14.0393	57.8459	18.4762	149.398	9.99199
Ccrn4l	28.3189	22.9849	84.487	69.2138	85.9577	39.4106	9.20932	18.177
Ccs	13.6845	18.3991	29.8052	28.1661	21.2046	21.6403	16.997	25.5364
Ccsap	0.292219	0.414069	1.30123	0.917546	2.28697	3.86676	1.49792	1.68991
Ccser1	0.102917	0.502681	0.900987	0.612153	1.56717	1.18658	0.0644378	2.3306
Ccser2	19.5787	12.9256	21.1301	11.6242	27.1969	21.5319	7.67902	26.1851
Cct2	104.502	149.464	175.383	125.859	148.006	209.747	111.804	127.189
Cct3	62.3222	189.366	116.414	128.464	124.847	180.087	98.0213	86.2715
Cct4	100.145	100.918	137.717	92.519	104.533	168.95	114.672	96.2835
Cct5	160.527	249.453	195.255	208.291	151.438	230.059	150.564	148.527
Cct6a	24.2636	158.433	112.729	89.1492	120.96	181.661	19.9678	87.4073
Cct6b	0.210174	0.0360601	0.001	0.0359167	0.001	0.0454108	0.093634	0.160095
Cct7	83.2391	188.188	117.888	139.046	98.2131	129.586	108.386	76.5017
Cct8	60.07	108.819	89.5372	79.9333	88.6657	131.568	151.128	70.8998
Cct8l1	0.001	0.001	0.001	0.0320921	0.001	0.001	0.001	0.0573496
Ccz1	21.8151	14.9477	39.5593	14.6365	27.5563	42.6929	20.5627	29.3014
Cd101	0.0183943	0.15001	0.22203	0.001	0.46659	0.072079	0.834341	0.0168808
Cd109	1.65462	4.40503	14.4149	5.4944	21.5312	38.811	11.8687	34.8324
Cd14	10.2085	19.9126	37.3186	24.4176	110.331	48.8531	290.801	14.8584
Cd151	219.645	479.397	311.4	412.131	229.927	257.137	190.695	210.821
Cd160	0.172031	0.001	0.0592683	0.0501914	0.227384	0.0639884	0.152924	0.0450339
Cd163	0.0532096	0.226029	0.160273	0.040582	0.0614219	0.0348003	0.422303	0.110014
Cd163l1	0.017156	0.001	0.001	0.001	0.001	0.448151	1.88793	0.0314983
Cd164	45.5761	41.5922	74.0924	41.2851	74.2505	78.3258	37.5135	63.4932
Cd164l2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Cd177	0.221181	0.203683	0.0533469	0.022568	0.204561	0.057657	4.72599	0.243362
Cd180	0.001	0.160359	0.25164	0.213137	1.1462	0.305332	1.78516	0.644837
Cd19	0.570732	0.559292	0.179602	0.177415	0.057403	0.096919	0.132357	0.0227377
Cd1d1	2.38095	0.344972	2.30797	1.92442	4.50662	7.24281	6.21288	7.19068
Cd1d2	0.0519887	0.001	0.0628979	0.0536515	0.48349	0.702701	0.001	0.638948
Cd2	1.03047	1.19114	0.138601	1.18396	1.46554	0.661808	9.38132	0.364366
Cd200	179.309	63.1511	103.926	92.8991	133.77	103.35	51.5004	137.012
Cd200r1	0.001	0.001	0.0787338	0.100208	0.45323	0.126941	1.59706	0.0894671
Cd200r2	0.001	0.001	0.001	0.001	0.0822621	0.001	0.0316257	0.0324372
Cd200r3	0.001	0.001	0.001	0.001	0.19564	0.001	0.126057	0.001
Cd200r4	0.001	0.001	0.001	0.001	0.169886	0.094933	1.99213	0.234347
Cd207	0.001	0.001	0.001	0.001	0.001	0.001	0.183672	0.001
Cd209a	0.001	0.264044	0.205931	0.131405	0.0988634	0.495428	4.98043	0.155464
Cd209b	0.001	0.001	0.001	0.001	0.001	0.001	0.108059	0.001
Cd209c	0.405805	0.209423	0.392284	0.458664	0.972874	0.957873	0.724055	0.929195
Cd209d	0.001	0.0841235	0.001	0.0834369	0.001	0.001	5.32754	0.001
Cd209e	0.001	0.001	0.001	0.001	0.001	0.001	0.156057	0.0320191
Cd209f	0.001	0.154513	0.001	0.001	0.001	0.001	0.638051	0.0539361
Cd209g	0.001	0.0317237	0.001	0.001	0.001	0.001	0.163688	0.001
Cd22	0.103788	0.196554	0.0714585	0.045258	0.239649	0.0516879	0.789113	0.163426
Cd226	0.227427	0.001	0.001	0.001	0.112284	0.0316068	0.101072	0.104006
Cd244	0.001	0.0160247	0.113583	0.0799453	0.435321	0.287408	1.68625	0.0144251
Cd247	17.5471	12.5539	12.6928	22.1344	12.3061	11.0907	9.72294	14.3383
Cd248	5.66716	13.1699	11.4584	14.6437	5.11213	1.92978	22.1941	4.20301
Cd24a	134.07	10.4851	11.8516	10.8635	17.9266	8.75114	78.2656	18.5393
Cd27	0.306303	0.105905	0.123509	0.579309	1.78042	0.919896	1.73199	0.650476
Cd274	22.1505	7.84284	17.6255	22.6975	23.9445	8.7687	8.95352	12.7419
Cd276	0.653778	3.49202	3.42276	11.1352	25.8971	43.2774	41.8053	37.7452
Cd28	0.0407947	0.291028	0.0327677	0.0414909	0.0941748	0.19566	0.542624	0.137432
Cd2ap	24.412	8.436	29.352	6.37056	26.2954	20.2039	4.14124	33.612
Cd2bp2	12.7884	17.7804	20.1035	19.9761	19.6838	25.3163	17.7498	24.9599
Cd300a	1.55983	0.349055	0.511579	0.333416	0.878221	0.67673	12.989	0.407634
Cd300c	0.001	0.001	0.001	0.334676	0.001	0.001	1.29409	0.001
Cd300e	0.001	0.324281	0.152358	0.0323094	0.001	0.0819265	0.252826	0.0288652
Cd300lb	0.001	0.23363	0.0500893	0.127093	0.912234	0.541746	4.6673	0.28576
Cd300ld	0.13642	0.355755	0.518623	0.278671	3.04102	1.98598	9.04774	0.522739
Cd300lf	0.149023	1.1242	0.906402	0.475091	4.75783	1.55663	23.4512	0.272609
Cd300lg	193.882	260.68	173.121	369.364	114.994	94.9437	62.5578	238.577
Cd300lh	0.001	0.274741	0.157483	0.170031	0.569464	0.470603	1.902	0.335429
Cd302	15.618	2.6649	11.3116	5.4066	5.61332	7.2766	11.0725	7.11021
Cd320	6.91693	12.8341	8.57915	11.9184	5.54894	8.70826	13.5067	5.34974
Cd33	0.00605823	0.347882	0.468218	0.0495428	2.35693	0.622682	2.47997	0.133396
Cd34	158.952	547.893	688.42	632.39	562.829	720.436	356.053	780.291
Cd36	812.009	293.891	975.794	466.498	581.945	418.394	119.199	709.418
Cd37	1.26871	1.86593	0.511692	1.03687	2.70435	1.97271	64.717	1.15477
Cd38	68.1947	37.4416	49.3778	44.3132	52.5245	59.7893	32.6693	50.5428
Cd3d	0.481819	0.001	0.001	0.148952	0.335828	0.186364	9.17126	0.175615
Cd3e	0.486127	0.639682	0.001	0.409243	0.307799	0.17122	16.8485	0.120923
Cd3eap	5.73879	11.216	5.61791	4.7596	8.26932	9.57695	7.65634	6.02418
Cd3g	0.978501	0.544988	0.158069	0.405973	0.15204	1.5868	8.54388	0.355202
Cd4	0.001	0.236059	0.0464181	0.196216	0.311417	0.326587	4.15353	0.282619
Cd40	8.01486	5.3445	6.1009	18.5776	12.0606	11.2892	14.9868	7.05061
Cd40lg	0.001	0.001	0.001	0.001	0.001	0.13313	0.001	0.001
Cd44	8.2505	25.6081	28.5687	30.448	32.474	21.4866	76.3301	13.2351
Cd46	1.17728	0.277861	0.388514	0.110513	0.497804	0.0688424	0.001	0.584391
Cd47	36.0743	30.9659	44.6	36.4541	37.7195	54.632	46.1344	51.4529
Cd48	0.172093	0.477449	0.41665	0.118642	2.13606	1.17888	22.3456	0.521564
Cd5	0.118295	0.242929	0.0713863	0.242084	0.273892	0.230556	2.68448	0.0541357
Cd52	8.14193	5.1715	14.7546	8.07063	35.5606	20.0439	689.081	8.23322
Cd53	0.812542	2.0559	2.3206	1.00333	13.9895	4.68359	52.6518	1.23538
Cd55	6.77973	2.22462	8.32156	1.85242	6.3496	6.77806	2.22783	5.21823
Cd59a	88.6739	14.2997	33.6421	17.2806	20.0856	30.2708	36.1744	29.228
Cd59b	0.706827	0.279898	0.536569	0.462319	0.310226	0.616271	0.637407	0.438594
Cd5l	0.001	0.001	0.001	0.001	0.001	0.001	1.39199	0.0275249
Cd6	0.001	0.377127	0.148239	0.125372	0.284188	0.053449	1.22198	0.0187922
Cd63	99.2406	144.498	115.504	355.911	106.037	93.1806	1259.25	81.3188
Cd68	1.39401	4.3697	3.53915	2.89309	11.1419	5.43649	147.145	5.11918
Cd69	0.656894	0.0796921	0.186728	0.001	0.5377	0.90032	4.61728	0.28232
Cd7	0.447857	0.734515	0.46503	0.132659	0.596333	0.901481	14.316	0.174239
Cd70	0.329732	0.001	0.001	0.001	0.001	0.001	0.0742372	0.001
Cd72	4.66518	1.00696	1.4105	1.23268	3.56453	2.19162	39.1592	1.85571
Cd74	67.1108	39.0885	23.2575	24.355	33.534	25.5018	819.061	20.3225
Cd79a	2.22204	3.75302	0.233673	0.547582	1.12232	0.373664	2.24479	0.352118
Cd79b	1.5742	2.1993	0.919653	0.728885	0.631299	0.628296	3.35175	0.345736
Cd80	0.001	0.150986	0.619562	0.112772	1.69886	0.237333	4.31084	0.100434
Cd81	446.653	732.521	573.247	576.933	333.466	371.632	264.245	361.943
Cd82	10.0808	13.1109	22.5697	56.9667	32.9258	50.3981	40.1019	34.2286
Cd83	3.47017	2.04334	1.57897	1.80371	3.55555	1.84878	15.8672	1.61453
Cd84	0.270718	0.276473	0.432129	0.16548	1.83471	0.754035	13.3275	0.760507
Cd86	0.0237421	0.0729346	0.229095	0.001	0.933495	0.247393	3.05966	0.0652821
Cd8a	0.0576558	0.0589145	0.0463043	0.0387781	0.001	0.050151	0.9388	0.0176207
Cd8b1	0.0897892	0.510752	0.0135684	0.246428	0.764436	0.28981	1.68379	0.0409403
Cd9	452.664	248.125	319.26	243.194	212.595	232.311	435.399	241.461
Cd93	97.2293	287.067	282.212	218.268	384.298	336.779	101.343	422.912
Cd96	0.0558769	0.0573299	0.001	0.001	0.0646671	0.108978	0.571642	0.0255811
Cd97	39.4121	73.8448	62.4158	85.8323	49.4829	38.6696	29.8043	54.8845
Cd99l2	8.13355	21.7531	19.3665	21.1675	13.756	16.9975	7.86282	22.3067
Cda	11.6038	12.9739	18.0874	11.8637	9.72654	15.4958	11.4748	16.6546
Cdadc1	12.9388	5.3341	10.7069	5.68482	7.20578	9.65159	5.58909	10.9164
Cdan1	2.28046	2.77197	2.73534	2.01102	3.24825	4.81041	2.56747	5.28139
Cdc123	15.4376	13.4399	21.1346	10.8878	15.7401	31.0984	15.1128	17.398
Cdc14a	2.89504	1.71814	4.37773	2.09227	5.61177	3.89468	1.40371	5.42875
Cdc14b	0.638938	0.5071	0.879197	0.46995	0.964076	0.458529	0.481673	0.864736
Cdc16	20.749	17.5344	30.7277	20.0694	30.8566	43.7588	14.1144	33.1087
Cdc20	2.91895	5.6155	9.39975	33.1324	18.4422	53.0731	49.6602	10.2285
Cdc23	5.81751	10.6721	8.4322	10.8669	10.6071	21.2419	14.9863	13.6676
Cdc25a	2.23325	4.44128	3.22195	3.65115	6.43812	10.1381	3.74611	4.66982
Cdc25b	2.08907	6.61951	4.95809	12.2098	7.01853	12.0146	6.59459	6.1189
Cdc25c	0.001	0.0977266	0.459129	2.59647	1.76185	7.982	2.00352	1.15974
Cdc26	48.9238	34.7272	51.4582	35.8067	33.1961	59.453	96.556	43.914
Cdc27	3.82257	4.21681	10.4193	3.77023	11.6499	11.7151	2.67395	9.56473
Cdc34	21.7594	37.6332	25.0279	34.6423	18.1236	26.3161	58.2809	16.0787
Cdc37	92.8109	133.302	94.3001	125.964	59.2915	80.199	62.3418	61.4247
Cdc37l1	4.55302	7.70574	11.0993	5.21162	7.98124	8.98829	4.64313	8.23585
Cdc40	4.37268	7.6153	9.73381	5.72922	10.387	12.8245	4.28786	12.7206
Cdc42	286.841	316.698	354.304	220.456	296.116	384.958	430.249	262.56
Cdc42bpa	4.66665	9.8058	16.2061	7.3136	15.287	8.89934	0.813389	16.3582
Cdc42bpb	10.4081	74.9204	49.137	47.3933	60.4998	43.2571	9.34902	54.6251
Cdc42bpg	0.436158	1.01557	1.65757	1.44697	0.983787	0.54606	0.377841	1.10528
Cdc42ep1	44.2945	109.481	67.9554	90.5662	63.3427	59.2078	19.0724	81.4789
Cdc42ep2	57.5006	58.392	64.9365	62.2594	32.2559	31.2703	34.8676	31.2408
Cdc42ep3	25.9908	29.212	52.9444	33.2639	34.439	25.5943	8.87161	27.7517
Cdc42ep4	25.6524	71.0428	95.7565	106.998	101.831	50.2955	25.2856	56.0491
Cdc42ep5	26.1984	15.54	12.2125	25.5779	5.41345	5.99713	37.0235	8.88493
Cdc42se1	23.2058	33.6252	49.9196	40.0894	56.2027	52.0634	58.6617	53.9561
Cdc42se2	27.5878	43.1327	36.232	33.3751	39.7231	42.6415	23.1285	42.5853
Cdc45	0.427091	3.07509	4.57533	7.34252	6.10516	19.3683	9.6603	3.13078
Cdc5l	21.7582	20.6504	24.2375	18.6853	21.6638	28.8796	16.3994	24.1319
Cdc6	1.51283	1.77843	3.08441	2.4323	3.90979	8.59445	2.61384	2.8279
Cdc7	0.188919	0.83569	1.94074	1.1488	3.25532	5.80045	2.59194	2.34581
Cdc73	7.13395	5.1655	11.2549	4.55567	11.049	11.4021	2.59123	12.4437
Cdca2	0.166952	0.255591	1.28782	1.24084	2.5077	7.00071	1.95539	1.45581
Cdca3	0.212344	0.701962	7.69913	13.8428	10.2507	31.1748	42.8308	6.08383
Cdca4	6.55021	9.86199	10.4351	10.9043	13.0131	19.2349	13.0023	10.5145
Cdca5	0.161638	0.631498	1.95142	3.17883	4.19368	12.4609	5.67101	2.30637
Cdca7	1.25726	7.25806	4.70508	3.90606	7.83609	18.433	7.14076	7.2634
Cdca7l	0.11523	0.306683	0.778263	1.36433	2.13178	5.84008	1.12636	3.16892
Cdca8	1.07753	2.38083	5.11398	16.7523	11.6023	38.907	15.442	4.81519
Cdcp1	0.001	0.0468811	0.001	0.001	0.001	0.0200266	0.001	0.0140711
Cdcp2	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Cdh1	0.358874	0.487586	0.0960834	0.135169	0.030682	0.139108	1.01356	0.024426
Cdh10	0.001	0.001	0.125945	0.001	0.001	0.045486	0.0154557	0.001
Cdh11	0.445968	0.271087	0.774671	0.0803314	1.50147	1.22319	4.75828	3.30509
Cdh12	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Cdh13	29.9583	375.804	262.87	344.823	201.408	148.831	13.7691	244.434
Cdh15	0.0842258	0.301481	0.457024	68.8524	0.82749	0.329483	5.42387	0.001
Cdh16	0.205139	0.001	0.001	0.001	0.001	0.0261915	0.001	0.001
Cdh17	0.001	0.0524121	0.0825129	0.001	0.0790691	0.0223537	0.0759414	0.0314224
Cdh18	0.001	0.001	0.0527272	0.0669128	0.001	0.001	0.001	0.001
