tracking_id	locus	Endothelium D0 NTX	Endothelium 1D NTX	Endothelium 2D NTX	Endothelium 3D NTX	Endtoehlium 5D NTX	Endothelium 6D NTX	Endothelium 7D NTX	Endothelium 10D NTX
BC024978	chr7:27195780-27204320	0.07107	2.8174	1.80245	1.96789	2.88281	1.15142	0.316657	1.52645
BC025920	chr10:81606307-81609836	0.261006	0.268385	0.393897	0.033422	0.226746	0.169351	0.0290543	0.119358
BC026585	chr1:157458581-157488733	2.04691	2.38085	4.58944	3.14034	5.10529	4.30957	5.53443	7.04829
BC026590	chr4:56802328-56809605	1.78911	4.4541	3.45558	2.91705	3.97257	6.28817	2.25565	5.10699
BC027072	chr17:71743554-71752885	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC027231	chr16:44724300-44737284	3.13167	4.61157	5.3873	3.79005	7.57701	6.23476	3.00406	6.35733
BC028528	chr3:95884972-95891930	62.4994	26.9788	122.324	62.0266	76.9214	115.173	30.1301	106.84
BC029214	chr2:25459487-25461094	13.6728	8.525	7.03067	9.97055	5.15393	5.38439	14.0742	7.13767
BC029722	chr2:155817731-155819203	25.9455	33.5812	23.9425	31.9041	17.1393	21.2974	27.5958	19.392
BC030307	chr10:86705810-86776843	0.304236	0.0680917	0.399675	0.0909463	0.118836	0.227182	0.117837	0.212925
BC030336	chr7:120677619-120734854	3.23608	2.31188	4.74203	1.43605	5.23902	4.44115	0.931234	3.90658
BC030476	chr15:34453311-34473892	0.001	0.001	0.001	0.001	0.001	0.03317	0.001	0.0116742
BC030500	chr8:58911754-58914298	0.001	0.001	0.001	0.040091	0.001	0.001	0.001	0.001
BC030867	chr11:102248881-102265183	0.001	0.364055	0.91484	1.20994	1.31566	4.60005	2.14869	0.825529
BC030870	chr8:65085614-65129537	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC031181	chr18:75005899-75009933	116.988	74.182	72.7401	65.533	36.2352	49.8529	130.408	35.27
BC031361	chr16:38085063-38089260	0.28004	0.185544	0.0674842	0.0997019	0.193956	0.146499	0.136592	0.167226
BC033916	chr17:33905134-33906675	0.434308	0.001	0.001	0.001	0.001	0.0157463	0.939649	0.0392128
BC035044	chr6:128848043-128891124	0.001	0.001	0.001	0.001	0.314689	0.210098	0.73695	0.119252
BC037032	chr15:4020110-4027406	0.076018	0.001	0.0305271	0.0515255	0.001	0.001	0.0112326	0.139719
BC037034	chr5:138259657-138264052	1.15996	3.00571	3.0837	2.41682	4.4895	3.45346	9.99353	5.07718
BC037704	chr19:43675177-43677170	0.800721	0.316403	0.148697	0.157633	0.142642	0.039995	0.383802	0.0563582
BC039771	chr2:145701194-145753672	0.124711	0.100422	0.141659	0.001	0.203812	0.001	0.001	0.107435
BC039966	chr4:153948454-153950476	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC048403	chr10:121739936-121752859	0.936306	2.92863	1.75076	1.03216	1.63379	2.14458	1.13667	1.82344
BC048502	chr15:103438959-103448459	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC048507	chr13:67863325-67863923	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC048546	chr6:128539821-128581606	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC048562	chr9:108436481-108446083	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC048602	chr15:35307009-35328535	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC048609	chr19:6080037-6080785	0.001	0.645148	0.001	0.001	0.001	0.183632	0.001	0.001
BC048644	chr8:121907832-121918428	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC048671	chr6:90301269-90305448	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC048679	chr7:81494273-81498330	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC048943	chr12:111979322-111980751	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC049352	chr9:45195765-45249985	0.001	0.001	0.001	0.0381162	0.0861222	0.001	0.132447	0.001
BC049635	chr4:42868002-42874203	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC049715	chr6:136828842-136840557	0.001	0.001	0.001	0.001	0.133641	0.0737528	0.001	0.001
BC049730	chr7:24709258-24714535	0.001	0.001	0.001	0.001	0.001	0.001	0.672762	0.001
BC049762	chr11:51253650-51262951	0.001	0.001	0.001	0.001	0.001	0.297228	0.279919	0.0703834
BC051019	chr7:109712180-109723771	0.221733	0.001	0.0764784	0.2595	0.001	0.0822432	0.0282026	0.001
BC051070	chr3:106387383-106406182	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC051142	chr17:34398819-34460734	0.001	0.001	0.001	0.001	0.001	0.051575	0.001	0.0363965
BC051226	chr17:33908181-33909178	3.14161	2.26363	2.20778	4.14385	1.54654	1.15599	7.52028	1.12078
BC051537	chr17:34083842-34095309	0.001	0.001	0.001	0.001	0.001	0.0484551	0.001	0.001
BC051628	chr2:181220015-181222851	0.184707	0.0955742	0.223326	0.142644	0.107244	0.238343	0.0824942	0.0841933
BC051665	chr13:60781886-60786364	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC052040	chr2:115581715-115778768	1.02431	0.535092	1.26154	1.48974	1.56205	2.13078	0.968057	1.03922
BC052688	chr13:61771579-61787282	0.0771763	0.119372	1.0256	0.0396195	0.0894936	0.449556	0.0688199	0.105727
BC053393	chr11:46571512-46589232	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC053749	chr7:30539133-30552272	0.759259	0.677389	1.06359	0.725371	0.79316	1.17997	0.805544	1.12221
BC055111	chr4:106590908-106617238	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC055324	chr1:163954007-163994781	0.0616328	1.1553	1.88262	1.69692	2.27939	3.83166	1.62389	1.18719
BC055402	chr1:57200644-57214996	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC056474	chr8:85080962-85082339	139.212	158.105	91.4653	122.025	55.0015	86.2011	319.827	52.1511
BC061194	chr2:18699021-18749605	0.001	0.001	0.001	0.001	0.175492	0.001	0.001	0.001
BC061237	chr14:44500121-44506345	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC064078	chr6:128993019-129006649	1.81882	0.0870629	0.602123	0.431651	1.1599	1.15599	3.12725	3.28761
BC065397	chrX:136742956-136803361	0.16587	0.0753004	0.35547	0.0187786	0.298085	0.216527	0.0490814	0.270615
BC068157	chr8:4209542-4217312	0.0507469	0.038772	0.0917046	0.001	0.001	0.0332026	0.14622	0.0116589
BC068281	chr12:4843302-4856967	0.580686	1.48285	0.201453	1.21436	1.60679	1.59294	0.334578	2.8141
BC080695	chr4:143567466-143573798	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC089491	chr7:28284651-28291134	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC089597	chr10:127866475-127877319	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC090627	chr15:89416404-89429927	0.001	0.490192	0.001	0.860569	0.434931	0.426711	0.520616	0.987966
BC094916	chr1:173521310-173535957	0.248527	0.001	0.0601207	0.0854175	0.001	0.0213484	0.15552	0.0452755
BC096441	chr11:69682576-69696098	6.01381	16.9718	16.6103	18.9505	9.78056	5.04197	2.78509	11.6028
BC100451	chr11:118332359-118342534	0.001	0.0319045	0.224888	0.381471	0.575293	0.161279	0.276417	0.284093
BC100530	chr16:36359381-36367570	0.001	0.001	0.001	0.001	0.473456	0.001	0.794227	0.001
BC107364	chr3:96433787-96452306	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC117090	chr16:36321664-36334332	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
BC125332	chr2:112247947-112259291	0.001	0.0161466	0.001	0.001	0.001	0.0206831	0.001	0.0145337
BC147527	chr13:120300391-120308841	0.0376886	0.0388467	0.001	0.001	0.262179	0.0976091	1.27684	0.0344282
Baalc	chr15:38933908-38951264	0.288253	0.295508	0.948471	1.31218	1.09143	1.97761	0.652477	0.936145
Baat	chr4:49489417-49506558	0.001	0.001	0.001	0.001	0.001	0.041031	0.0281392	0.0289132
Baat1	chr5:140705022-140719332	0.001	0.252207	0.581339	0.0838557	0.249353	0.23654	0.001	0.275252
Babam1	chr8:71396854-71404772	68.329	97.5699	61.4937	87.7562	37.0074	55.3098	108.145	38.2196
Bace1	chr9:45838528-45862484	1.24048	3.27088	5.34428	3.95237	6.30786	5.51149	2.51136	8.45249
Bace2	chr16:97356727-97439012	11.1266	19.0584	17.1423	17.7289	21.1702	28.3586	13.8396	22.3797
Bach1	chr16:87698953-87733346	7.44266	4.88653	15.6567	11.7218	19.4133	9.50349	3.72804	11.8085
Bach2	chr4:32417434-32586108	0.332577	0.455087	0.359554	0.676917	1.00152	0.587642	0.297472	0.949429
Bad	chr19:6941854-6951893	15.5387	24.2273	26.5908	29.5448	15.0972	18.9442	36.0437	16.8419
Bag1	chr4:40936397-40948294	231.811	134.183	91.6229	111.418	68.8405	116.555	165.562	66.8499
Bag2	chr1:33745483-33757750	2.48932	1.64917	2.22353	2.65636	3.00274	3.75903	0.941701	2.43181
Bag3	chr7:128523582-128546979	114.27	141.533	74.4263	212.027	74.414	44.2797	40.2928	70.5688
Bag4	chr8:25764538-25785209	3.02361	2.29717	3.4662	2.03253	3.65793	2.84039	1.51311	3.37287
Bag5	chr12:111709489-111713256	54.5464	21.3779	28.0683	21.1009	20.174	19.2765	9.68592	23.0717
Bag6	chr17:35135177-35147322	22.6807	74.5987	44.7102	68.4006	46.8387	38.4811	33.1568	45.2769
Bahcc1	chr11:120232946-120292297	0.50318	2.3477	1.93315	1.95932	2.03587	1.77064	1.00447	2.79416
Bahd1	chr2:118901614-118924524	5.93374	9.35962	7.05326	8.12866	9.01934	6.15135	5.6724	7.39342
Bai1	chr15:74516195-74589464	0.0559226	0.001	0.001	0.0567855	0.0429986	0.001	0.0743136	0.001
Bai2	chr4:129985077-130022633	0.001	0.001	0.0277808	0.0703373	0.001	0.0150968	0.0613447	0.0424126
Bai3	chr1:25067475-25829707	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.00969553
Baiap2	chr11:119943091-120006782	13.8726	16.5188	22.7531	39.8811	28.0436	21.7873	27.9899	20.1849
Baiap2l1	chr5:144264524-144358112	0.0914942	0.373801	0.044117	2.38645	0.0845592	0.214999	0.276141	0.18473
Baiap2l2	chr15:79258194-79285509	0.295275	0.0303179	0.001	0.0604251	0.001	0.001	0.0525539	0.001
Baiap3	chr17:25242658-25256364	0.252095	0.0385201	0.060741	0.128151	0.0581856	0.0329893	0.268196	0.0926701
Bak1	chr17:27019811-27028626	13.3314	66.1476	34.4031	56.8447	38.5376	59.664	44.6845	40.634
Bambi	chr18:3507956-3516404	19.2434	6.82992	11.9461	9.79616	9.59789	9.08519	7.35248	10.0958
Bambi-ps1	chr2:122466582-122467797	82.0405	29.9509	24.4299	24.8727	7.45283	8.79556	8.315	11.2772
Banf1	chr19:5364639-5366645	136.383	235.072	188.909	156.205	125.256	209.062	340.401	94.6905
Banf2	chr2:144033101-144073979	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Bank1	chr3:136053363-136326046	0.0915238	0.261746	0.176525	0.093251	0.0845867	0.0955856	0.568711	0.0671962
Banp	chr8:121950532-122029258	2.79168	3.75155	1.85418	3.09616	2.51449	2.5609	2.08312	3.44837
Bap1	chr14:31251488-31259929	6.45888	22.7509	16.5356	18.3525	19.1035	21.8493	11.3256	20.6471
Bard1	chr1:71027534-71102972	0.342154	0.282936	0.437873	0.706088	0.86345	2.50659	1.85716	0.589845
Barhl1	chr2:28907679-28916440	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0160528
Barhl2	chr5:106452522-106458166	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Barx1	chr13:48663035-48666507	0.001	0.001	0.001	0.001	0.001	0.001	0.125816	0.001
Barx2	chr9:31846043-31913285	0.001	0.001	0.001	0.21283	0.0801866	0.0448635	1.17141	0.158154
Basp1	chr15:25363276-25413764	0.632656	1.81524	2.171	5.86847	6.63475	2.93743	85.6261	1.492
Batf	chr12:85686719-85709087	2.04133	1.11087	2.01746	0.944798	1.23588	1.25297	10.4014	0.479108
Batf2	chr19:6164457-6172475	4.46944	3.27685	2.92724	5.80149	2.59521	1.44159	1.12293	1.74
Batf3	chr1:191098413-191108943	1.11859	2.16159	1.48429	2.0325	3.8181	4.87409	7.7264	0.914936
Bax	chr7:45461694-45466898	101.958	129.211	135.698	96.1961	87.9453	96.2625	66.9164	59.1125
Baz1a	chr12:54892988-54986336	2.42384	6.92792	10.3411	5.4473	14.1078	12.3229	4.31131	9.25387
Baz1b	chr5:135187322-135246129	8.7171	18.6008	16.5227	14.9737	26.2402	30.2684	13.5036	29.4101
Baz2a	chr10:128092782-128129303	4.21653	9.96055	10.4353	8.6672	13.7091	9.98665	4.24587	18.9324
Baz2b	chr2:59899362-60125740	4.31044	3.29229	5.7472	4.78445	7.88782	4.69539	1.6971	9.31708
Bbc3	chr7:16309582-16318334	2.82869	4.40773	2.92677	8.05161	3.02362	1.49345	4.37221	2.38899
Bbip1	chr19:53929658-53944627	24.7929	2.9773	14.9455	2.70125	8.70261	13.5798	15.9134	9.60227
Bbox1	chr2:110265082-110305725	0.115293	0.001	0.0928546	0.001	0.001	0.001	0.0342685	0.001
Bbs1	chr19:4886881-4906627	0.526303	1.76732	1.20603	0.802885	0.767782	0.769615	0.456386	1.2909
Bbs10	chr10:111298678-111301736	0.261433	0.222881	0.210176	0.24449	0.151108	0.511193	0.116125	0.57934
Bbs12	chr3:37312553-37321451	0.0774604	0.476405	0.838901	0.34299	1.61517	3.22544	0.619928	2.17257
Bbs2	chr8:94067953-94098811	3.46651	1.96882	2.15092	3.12115	2.62391	2.06253	1.38623	3.51458
Bbs4	chr9:59321965-59353508	2.89289	2.76799	4.23291	2.20303	2.79695	2.43997	0.864053	3.84683
Bbs5	chr2:69647254-69667569	1.70194	0.648471	4.98126	0.921873	2.91177	4.10571	1.3598	2.94077
Bbs7	chr3:36573142-36613389	1.85349	1.42307	3.74442	0.662177	1.98244	2.65623	1.33827	2.31494
Bbs9	chr9:22475714-22888280	8.61158	4.01536	6.60915	4.69483	3.37166	3.7921	1.3854	5.06511
Bbx	chr16:50191843-50432389	1.78602	1.61342	3.87206	1.7248	4.25444	3.17315	1.24286	4.84019
Bc1	chr10:79697304-80369637	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Bc1	chrX:162407199-163352564	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Bcam	chr7:19756137-19770532	193.331	431.477	281.191	386.581	113.152	88.0116	63.3263	143.268
Bcan	chr3:87987530-88000356	0.0223717	0.001	0.05396	0.001	0.001	0.001	0.0521651	0.0205114
Bcap29	chr12:31595353-31634658	11.2106	3.52558	13.2125	2.80261	13.311	14.0471	6.87435	9.97943
Bcap31	chrX:73686182-73716175	100.723	113.59	119.807	94.7839	73.4804	111.697	125.036	87.5282
Bcar1	chr8:111710474-111743849	17.8403	49.3471	44.8646	59.9907	44.9009	26.7986	16.7903	32.9467
Bcar3	chr3:122419779-122530182	8.22428	5.47675	9.93541	6.96681	8.06615	5.45123	2.65167	6.30954
Bcas1	chr2:170346990-170427845	2.39124	0.0413701	0.0487878	0.18569	0.001	0.100658	0.233616	0.0185588
Bcas2	chr3:103171710-103179154	49.4569	26.298	27.0931	25.4745	19.749	33.0576	53.6494	21.9958
Bcas3	chr11:85353163-85826058	4.5849	6.70557	6.4369	9.11052	5.71219	6.36223	4.21761	9.82417
Bcat1	chr6:144993834-145076157	0.0736705	0.224669	0.177406	0.634144	0.339078	0.163929	1.69934	0.0338697
Bcat2	chr7:45570152-45589710	14.3353	23.7577	22.4206	19.1985	14.8381	21.2437	40.3545	14.3037
Bccip	chr7:133709332-133721145	31.4532	31.8846	46.5444	27.0404	40.8549	60.1646	18.2277	37.6743
Bcdin3d	chr15:99470083-99474730	6.23983	2.68326	1.96375	3.29665	1.29711	3.07089	7.07631	3.23384
Bche	chr3:73635808-73708415	0.345882	0.0950818	0.022516	0.170865	0.001	0.001	0.0331267	0.0171954
Bckdha	chr7:25629851-25658761	17.4229	26.5789	25.9413	54.5608	21.2442	16.6908	30.7048	24.3047
Bckdhb	chr9:83948780-84124240	10.9156	12.6633	14.8502	9.24719	10.9239	13.5785	8.78622	13.1912
Bckdk	chr7:127904072-127909664	9.89762	26.7557	16.6705	24.2481	12.4204	19.7084	24.376	14.2746
Bcl10	chr3:145924377-145934283	37.597	32.0267	61.9306	33.8877	61.2278	49.8779	46.8891	35.4604
Bcl11a	chr11:24078055-24173558	0.135584	0.0676471	0.001	0.0192953	0.121076	0.0124485	1.23264	0.0389806
Bcl11b	chr12:107910402-108003414	0.0299724	0.001	0.001	0.030414	0.0172739	0.029479	0.325614	0.0134076
Bcl2	chr1:106538178-106714290	1.07803	1.37014	1.34769	1.47121	3.0933	2.27202	2.09068	2.29436
Bcl2a1a	chr9:88956919-88962416	0.66265	0.808373	2.91536	0.531667	4.64764	1.80524	25.7524	0.325623
Bcl2a1b	chr9:89199272-89207838	0.402999	2.32171	7.85449	1.3894	11.7596	3.48579	100.136	1.18083
Bcl2a1c	chr9:114330134-114330578	0.001	0.0623674	0.001	0.001	0.468366	0.001	1.02733	0.001
Bcl2a1d	chr9:88723287-88731850	0.633199	1.21267	3.7381	1.08645	5.3715	2.0947	46.9866	0.524984
Bcl2l1	chr2:152780667-152831682	28.2755	53.4015	29.3353	33.6113	31.3795	20.9437	31.5674	27.8936
Bcl2l10	chr9:75347757-75351640	0.105529	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Bcl2l11	chr2:128126037-128162547	2.59723	3.84344	5.78754	6.96754	9.67461	4.38404	5.59175	6.89477
Bcl2l12	chr7:44991221-44997579	9.72398	12.7674	8.64609	13.514	5.87707	5.60278	29.7887	6.54046
Bcl2l13	chr6:120836229-120892842	2.73865	10.5003	8.06354	8.72954	8.54979	9.10694	3.15041	8.44151
Bcl2l14	chr6:134396328-134438724	0.001	0.001	0.001	0.001	0.0634393	0.001	0.316961	0.001
Bcl2l15	chr3:103832695-103854618	0.001	0.001	0.236223	0.001	0.227786	0.001	0.175569	0.001
Bcl2l2	chr14:54883424-54888234	7.53267	8.12636	12.587	6.83451	13.7227	7.42367	4.08689	11.3155
Bcl3	chr7:19808461-19822755	18.8351	37.9572	28.479	74.2751	29.1992	30.0688	31.3335	20.9808
Bcl6	chr16:23965051-23988612	2.92937	2.21606	3.44396	5.28717	4.3867	1.69981	2.92124	1.82555
Bcl6b	chr11:70224126-70229798	44.7107	67.0812	95.1855	70.7554	84.6589	67.0257	27.4874	80.1001
Bcl7a	chr5:123344447-123374083	1.88966	1.24815	0.709298	2.0021	1.07307	0.749044	0.783223	0.881921
Bcl7b	chr5:135168371-135181852	30.3084	29.1128	21.7222	28.9905	17.2	16.6418	29.2243	17.9339
Bcl7c	chr7:127704977-127708766	36.4567	39.0352	29.7438	40.0976	20.7922	24.0292	75.4603	17.8708
Bcl9	chr3:97203661-97227364	0.713727	1.72305	1.05439	1.91345	2.41472	1.44644	1.55973	2.52934
Bcl9l	chr9:44499135-44510412	1.07216	5.8909	6.27261	6.15823	6.28563	3.66762	1.95853	8.21756
Bclaf1	chr10:20312468-20342501	7.74695	6.53997	16.129	6.64009	18.9566	18.1196	4.8068	16.9351
Bcmo1	chr8:117095864-117133720	0.00372001	0.001	0.0628743	0.001	0.001	0.001	0.0231707	0.0238695
Bco2	chr9:50533086-50555138	0.0884439	0.001	0.001	0.0301648	0.0682577	0.001	0.209885	0.0269838
Bcor	chrX:12036737-12160355	7.05897	8.08008	10.364	12.19	10.6846	6.06928	3.66664	9.44491
Bcorl1	chrX:48341357-48406728	1.03329	2.94098	2.46598	2.06971	2.77714	2.18618	0.915431	4.46381
Bcr	chr10:75060895-75184923	17.4959	24.4553	33.6596	50.6057	40.3337	20.7462	9.15126	27.9694
Bcs1l	chr1:74588360-74592443	7.47312	14.0553	9.30939	12.0256	6.50341	10.0876	5.54234	6.64744
Bdh1	chr16:31422296-31458901	1.2308	0.195242	0.0462339	0.156781	0.441565	0.324181	0.7804	0.0701324
Bdh2	chr3:135281220-135304425	0.84059	0.001	0.145388	0.310762	0.279596	0.231103	6.24078	0.354813
Bdkrb1	chr12:105604090-105605428	0.001	0.148693	0.347233	0.887556	0.778249	0.123419	0.598684	0.04361
Bdkrb2	chr12:105563171-105593071	0.853761	10.1363	12.4648	25.14	33.7376	19.1838	0.794158	24.0446
Bdnf	chr2:109674699-109727043	1.05884	0.284802	1.02634	0.314218	0.745964	0.173159	0.351682	0.513639
Bdp1	chr13:100017993-100104070	1.79638	2.00064	3.89261	1.28693	4.70203	3.03434	0.738666	4.79005
Bean1	chr8:104170512-104219097	0.543502	5.78238	3.2083	1.45129	2.14219	1.90779	1.31442	1.28941
Becn1	chr11:101288266-101302267	47.1905	46.7021	60.4551	42.3064	55.1259	55.8134	52.5289	56.3153
Begain	chr12:109032181-109068217	0.0664063	0.0452986	0.001	0.0451716	0.102361	0.001	0.589984	0.0405919
Bend3	chr10:43479139-43515417	1.06582	3.07675	2.10464	2.25251	3.27817	1.77393	1.14844	1.77494
Bend4	chr5:67392146-67427799	0.640122	0.524797	0.928378	0.575693	1.74437	1.6791	0.818042	2.20885
Bend5	chr4:111415005-111460298	3.14696	1.27351	2.35736	1.48523	1.65126	1.40651	1.14668	2.21064
Bend6	chr1:33852051-33907621	0.001	0.001	0.191742	0.216562	0.796782	0.551355	0.942204	0.412428
Bend7	chr2:4717830-4802146	2.89194	1.92939	3.927	2.66094	3.44313	1.96938	0.36832	3.79787
Best1	chr19:9985171-10001633	0.146871	0.271425	0.992643	0.330594	0.544067	0.763399	1.22856	0.672161
Best2	chr8:85007202-85014531	0.001	0.001	0.150583	0.0638602	0.001	0.001	0.001	0.0285315
Best3	chr10:116986313-117025040	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Bet1	chr6:4076903-4086927	23.7931	5.80115	19.9378	5.90697	15.6362	16.0676	17.23	14.182
Bet1l	chr7:140853383-140856383	11.0221	13.3835	13.3185	12.3243	12.1277	14.3086	12.5804	16.0914
Bet3l	chr10:34037596-34109815	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Beta-s	chr7:103826522-103827928	15894.3	6270.97	96.9706	3736.38	391.969	116.495	6739.93	186.721
Bex1	chrX:136213971-136215513	0.001	0.001	0.1933	6.20284	0.001	0.001	1.05137	0.001
Bex2	chrX:136066564-136068236	0.379036	0.185659	0.367802	0.236851	0.001	0.225476	0.0227227	0.034312
Bex4	chrX:136139044-136140437	0.001	0.001	0.001	0.473013	0.001	0.001	0.108657	0.001
Bex6	chr16:32179799-32186944	0.001	0.001	0.001	0.001	0.001	0.001	0.184177	0.124031
Bfar	chr16:13671857-13703612	24.6924	6.25907	13.945	11.5742	12.7688	15.4007	22.7572	15.8251
Bfsp1	chr2:143826527-143863173	0.459557	0.0523305	0.001	0.0260838	0.0590683	0.265834	0.567501	0.210512
Bfsp2	chr9:103424923-103480328	0.001	0.123844	0.001	0.001	0.001	0.001	0.28549	0.001
Bglap	chr3:88383494-88384464	19.184	0.001	0.001	0.001	0.700708	0.001	0.001	0.001
Bglap2	chr3:88377735-88378699	9.86397	0.001	0.001	0.001	0.001	0.001	0.16515	0.001
Bglap3	chr3:88368616-88369720	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Bgn	chrX:73483634-73495936	117.511	70.4655	112.053	186.309	278.546	240.45	590.009	268.299
Bhlha15	chr5:144190285-144194441	0.001	0.103812	0.122581	0.138092	0.156618	0.066423	0.0451264	0.0466836
Bhlha9	chr11:76672469-76673676	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Bhlhb9	chrX:135885850-135891081	2.17031	1.00111	2.92489	1.99556	3.59077	5.37821	1.37976	4.00035
Bhlhe22	chr3:18054324-18057514	0.0559458	0.001	0.001	0.076012	0.086181	0.0730253	0.198664	0.0171132
Bhlhe23	chr2:180774380-180776900	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Bhlhe40	chr6:108660628-108666925	133.308	88.6434	171.576	211.648	213.123	117.785	76.549	114.663
Bhlhe41	chr6:145858242-145865420	0.348862	0.345036	0.186726	0.974321	0.22354	0.0507819	2.46413	0.167659
Bhmt	chr13:93616890-93637758	0.147714	0.001	0.001	0.001	0.001	0.001	0.0525815	0.001
Bhmt2	chr13:93656096-93674302	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Bicc1	chr10:70925095-71159634	0.576363	1.66865	1.9919	1.86023	3.81815	1.50428	1.50108	3.2259
Bicd1	chr6:149408885-149558857	0.424844	0.0682807	0.134653	0.067152	0.154789	0.0435045	0.0297199	0.255208
Bicd2	chr13:49341548-49387025	22.0433	16.6022	20.3324	18.7407	27.0784	20.8396	7.89168	21.6574
Bid	chr6:120893118-120916820	3.61938	4.99574	3.93669	3.13984	4.30568	4.86607	6.88188	4.59265
Bik	chr15:83526861-83544635	10.3479	10.2385	31.3654	21.1475	31.1909	19.3592	20.9178	27.1517
Bin1	chr18:32377216-32435740	16.2013	10.6036	9.44607	41.2342	6.72601	6.23383	26.6543	4.80311
Bin2	chr15:100641081-100669500	0.186303	0.733804	0.149925	0.381471	1.51014	0.887037	3.51049	0.227275
Bin3	chr14:70100144-70138206	13.9358	15.7248	19.9189	23.2697	15.7766	20.8118	43.838	21.423
Birc2	chr9:7818225-7835255	8.47558	3.79698	9.64623	5.15941	14.196	13.363	7.28908	14.406
Birc3	chr9:7848700-7873170	13.1271	12.7727	34.1255	24.4324	40.9883	20.1996	15.56	18.0872
Birc5	chr11:117849236-117855743	1.90918	1.62772	15.3023	27.7419	21.5328	94.851	196.124	12.2764
Birc6	chr17:74528294-74703356	2.49372	5.64027	6.12484	3.98483	12.2858	7.9273	1.32769	13.3595
Birc7	chr2:180929022-180934010	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Bivm	chr1:44119967-44144771	1.70654	2.77305	3.59437	2.5811	3.75036	5.80094	2.74923	5.26328
Blcap	chr2:157556361-157566361	4.82237	15.1555	8.87213	8.78499	9.2588	8.71168	12.7433	9.23157
Blk	chr14:63372836-63417187	0.0487944	0.22491	0.294291	0.0498297	0.1693	0.285918	1.1277	0.001
