tracking_id	Muscle 1D NTX	Muscle 2D NTX	Muscle 3D NTX	Muscle 3D NTX	Muscle 5D NTX	Muscle 7D NTX	Muscle 10D NTX
Ccdc137	9.1521	4.69611	4.38931	2.86974	5.93851	10.8642	6.94407
Ccdc138	0.724184	0.373074	0.123753	0.682928	1.35174	1.16857	0.320092
Ccdc14	1.58444	0.608245	0.81752	0.23085	2.07724	2.05511	0.703705
Ccdc141	1.65503	0.915748	2.85808	1.75841	13.9158	4.18656	1.0007
Ccdc142	0.459335	0.231391	0.447993	0.474429	0.714943	2.48599	2.80871
Ccdc144b	0.128632	0.0742254	0.001	0.001	0.001	0.001	0.001
Ccdc146	0.366662	0.001	0.001	0.001	0.131429	0.0268839	0.0526918
Ccdc147	0.001	0.001	0.001	0.001	0.0888349	0.001	0.001
Ccdc148	0.00154436	0.001	0.001	0.001	0.0812766	0.0124694	0.001
Ccdc149	0.206351	0.435059	0.270775	0.288682	0.761821	1.93869	4.07821
Ccdc15	0.281263	0.48452	0.0846579	0.1231	1.17691	0.502979	0.134817
Ccdc150	0.0161973	0.001	0.001	0.001	0.0387709	0.03569	0.001
Ccdc151	0.001	0.0422483	0.001	0.001	0.0695565	0.0213346	0.001
Ccdc152	0.001	0.001	0.001	0.001	0.001	0.275943	0.001
Ccdc153	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc154	0.001	0.114886	0.001	0.001	0.001	0.001	0.001
Ccdc155	0.0875676	0.001	0.0464349	0.444838	0.001	0.0212143	0.110845
Ccdc157	1.65977	0.899691	0.60548	0.784526	5.33659	6.13307	7.46315
Ccdc158	0.0170079	0.001	0.001	0.001	0.0813705	0.001	0.001
Ccdc159	0.221476	0.630948	0.417823	0.847275	2.16912	1.58555	1.16281
Ccdc160	0.001	0.001	0.001	0.001	0.001	0.031689	0.0827543
Ccdc162	0.0229707	0.0331999	0.84455	0.001	0.273466	1.20808	0.065764
Ccdc163	6.24955	3.54406	9.44892	11.8962	11.7731	21.7312	8.28193
Ccdc164	0.001	0.040882	0.001	0.001	0.001	0.001	0.001
Ccdc166	0.873917	0.723733	1.39287	1.00667	0.662052	1.09663	1.4108
Ccdc167	7.99781	4.75275	9.80414	6.93415	9.62568	7.59679	5.27447
Ccdc169	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc17	0.001	0.280653	0.620242	0.001	0.384931	0.75556	0.277555
Ccdc170	0.001	0.129797	0.001	0.001	0.001	0.0218464	0.142681
Ccdc171	0.377903	0.235606	0.260824	0.001	0.582745	1.06303	0.24668
Ccdc172	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc173	0.384361	0.001	0.303547	0.001	0.632972	1.33094	0.001
Ccdc174	6.99048	2.10856	2.68709	1.7139	8.00466	6.27289	3.70424
Ccdc175	0.144627	0.0348115	0.307983	0.0671072	0.114684	0.123136	0.001
Ccdc176	0.648678	0.0848534	0.001	0.245034	0.349247	0.321366	0.391798
Ccdc177	0.0556134	0.0404401	0.0223834	0.001	0.001	0.0511546	0.001
Ccdc178	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc18	0.130951	0.133386	0.210955	0.202594	0.628435	0.19285	0.0252025
Ccdc19	0.145017	0.001	0.0573596	0.001	0.001	0.157198	0.342169
Ccdc22	21.3405	28.0157	29.6524	39.1553	13.2568	17.5513	12.412
Ccdc23	58.3132	29.3043	176.263	306.24	86.8669	106.401	43.414
Ccdc24	1.03972	0.464465	0.341448	0.370295	1.39856	0.428655	1.67864
Ccdc25	15.1656	2.49962	3.96035	6.25664	11.3176	6.9849	3.13299
Ccdc27	0.001	0.001	0.001	0.001	0.001	0.001	0.0590697
Ccdc28a	1.22735	1.98782	2.38115	1.15577	1.41863	4.86891	6.29782
Ccdc28b	2.80745	7.48358	13.7532	8.31903	4.01233	10.8944	28.9618
Ccdc3	0.976936	15.5227	1.25612	3.41723	1.58749	2.85243	90.7098
Ccdc30	0.0536304	0.001	0.001	0.001	0.165538	0.308145	0.102849
Ccdc32	4.89283	5.80216	6.40979	5.18919	10.3774	6.92499	7.58127
Ccdc33	0.001	0.0581633	0.001	0.001	0.001	0.001	0.023703
Ccdc34	8.71734	2.7841	3.77158	4.49338	9.16568	8.93229	2.57626
Ccdc36	0.207165	0.216989	2.65356	0.538098	0.18311	1.77587	0.043688
Ccdc37	0.001	0.0869722	0.001	0.001	0.001	0.109786	2.52393
Ccdc38	0.186052	0.122737	0.135829	0.001	0.283243	0.446965	0.001
Ccdc39	0.307944	0.001	0.0274735	0.23971	0.613823	1.45652	0.0820358
Ccdc40	0.0244185	0.001	0.001	0.001	0.0586332	0.00899675	0.0705458
Ccdc41	10.9007	2.24939	2.69009	2.16979	11.72	5.23991	1.24477
Ccdc42	0.001	0.001	0.001	0.001	0.001	0.001	0.382192
Ccdc42b	0.001	0.001	0.001	0.001	0.376629	0.001	0.001
Ccdc43	16.7556	8.58021	13.5189	10.1158	17.4293	11.3405	9.65566
Ccdc47	20.6808	8.94968	9.19929	7.49091	23.9903	24.1282	6.00417
Ccdc50	13.5192	7.94659	2.67228	4.13949	20.631	13.2886	4.14601
Ccdc51	4.74959	1.69258	3.06222	4.44648	1.90046	2.05981	2.05619
Ccdc53	23.103	23.28	42.1783	41.5516	34.5353	24.3052	22.2784
Ccdc54	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc55	3.89178	1.59785	2.08915	1.31743	4.21286	3.26074	1.26662
Ccdc57	1.35622	0.611181	0.882103	0.743851	1.05111	3.131	1.61538
Ccdc58	40.4301	14.8951	34.7974	34.3086	26.9981	22.6325	8.11091
Ccdc59	35.789	15.8455	30.2021	9.95489	29.4186	26.3011	13.5665
Ccdc6	10.6854	7.76166	5.40481	7.56792	15.2563	15.4881	12.5346
Ccdc60	0.001	0.001	0.001	0.001	0.001	0.001	0.070316
Ccdc61	4.80241	2.98219	3.86174	11.1154	2.91433	6.51542	5.25349
Ccdc62	0.219839	0.0228088	0.126223	0.0440622	0.451221	0.796128	0.28647
Ccdc63	0.001	0.0811034	0.001	0.001	0.001	0.001	0.107017
Ccdc64	0.001	0.254829	0.001	0.19594	0.251577	0.360036	0.604564
Ccdc64b	0.273003	0.001	0.001	0.001	0.241653	0.0741104	0.0645294
Ccdc65	0.001	0.0502457	0.001	0.001	0.001	0.329616	0.0331149
Ccdc66	2.00253	0.308253	1.15936	0.089197	5.53608	3.80205	1.11973
Ccdc67	0.0828451	0.179884	0.001	0.001	0.001	0.0151563	0.001
Ccdc68	0.001	0.001	0.001	0.001	0.2084	0.766715	0.333703
Ccdc69	0.532723	2.68314	0.379545	0.001	0.113063	0.554556	3.89158
Ccdc7	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc70	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccdc71	7.04069	9.96286	8.0571	9.24707	6.33651	7.70275	7.274
Ccdc71l	5.09401	5.94464	2.96936	2.73689	2.0522	3.05096	2.38365
Ccdc73	0.280829	0.0679902	0.001	0.131347	0.2989	0.252223	0.0898889
Ccdc74a	0.60365	0.155244	0.0855937	0.44555	0.509948	0.429817	1.68319
Ccdc77	1.33192	0.517738	1.24404	0.831029	3.07023	4.85739	1.68624
Ccdc78	0.001	0.115916	0.0639951	0.001	0.0953183	0.0584535	0.114497
Ccdc79	0.001	0.001	0.102186	0.001	0.001	0.155654	0.001
Ccdc8	2.59134	2.7698	3.16127	6.77109	17.4145	16.0462	9.84174
Ccdc80	1.66094	15.8896	3.13036	3.75263	40.2204	33.7889	31.6346
Ccdc81	0.001	0.001	0.001	0.001	0.0559529	0.0343302	0.001
Ccdc82	12.2727	7.82039	10.4163	7.40713	22.0995	23.0539	13.1223
Ccdc83	0.001	0.0699259	0.001	0.602871	1.6087	1.44419	0.0459869
Ccdc84	4.51799	3.22391	7.96961	4.32738	3.71838	12.3148	11.382
Ccdc85a	0.259916	0.216447	0.0368635	0.001	0.001	0.214152	0.758503
Ccdc85b	55.7343	19.1152	11.4266	31.5722	5.34323	8.90848	10.5995
Ccdc85c	1.22532	1.93325	0.206515	0.001	0.307596	0.251485	2.42176
Ccdc86	27.9516	24.4735	21.4248	33.2264	7.71664	8.33964	6.0468
Ccdc87	0.0394809	0.0571886	0.001	0.001	0.001	0.001	0.0188898
Ccdc88a	2.16578	0.714003	0.915865	0.33655	5.50325	1.31801	0.279871
Ccdc88b	0.47817	10.0503	6.62109	2.31254	0.264952	0.668541	0.61395
Ccdc88c	0.440201	3.30827	2.81353	1.661	1.51973	1.75966	2.5492
Ccdc89	0.108933	0.001	0.001	0.302389	0.0646273	0.19824	0.0258966
Ccdc9	26.9559	16.0593	17.162	17.1051	16.6806	22.4757	18.8641
Ccdc90a	6.65869	6.86387	8.00516	5.94172	11.1826	9.06471	12.6022
Ccdc90b	12.3419	3.62998	7.64386	3.98096	27.8758	15.6999	5.31627
Ccdc91	12.4793	5.8004	7.19967	7.03037	10.9703	10.6438	12.1019
Ccdc92	0.02853	0.698339	0.227048	0.751466	0.473455	0.788357	1.49052
Ccdc93	1.56147	2.5321	2.29707	1.71528	5.19191	4.35923	2.2184
Ccdc94	8.44635	9.77953	6.30543	8.42368	3.95436	9.20405	5.29059
Ccdc96	0.328144	0.0250592	0.001	0.001	0.0413054	0.152088	0.0496828
Ccdc97	11.5728	19.7885	14.8291	17.7981	8.76498	13.5223	21.8637
Ccer1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Cchcr1	12.957	5.3671	4.45171	7.69398	4.53385	6.58925	5.15603
Ccin	0.160452	0.0921866	0.001	0.001	0.531069	0.13961	0.334312
Cck	0.001	1.5137	0.184334	0.001	1.64724	1.67974	12.8048
Cckar	0.021445	0.001	0.001	0.001	0.001	0.00261398	0.0204915
Cckbr	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl11	4.083	3.24407	0.945776	0.001	6.26073	13.715	13.1409
Ccl12	7.13898	2.38746	26.8277	2.66622	0.001	2.8435	0.154179
Ccl17	4.52036	0.508773	0.277255	0.472261	0.82572	0.001	0.164004
Ccl19	12.6602	5.76689	0.242033	10.4649	5.3299	50.4032	26.5401
Ccl19	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl2	95.9327	176.69	85.6058	5.92539	18.2461	34.5351	11.9902
Ccl20	0.001	0.274551	0.001	0.259883	0.001	0.001	0.001
Ccl21a	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Ccl21a	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Ccl21b	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Ccl21b	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Ccl21b	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Ccl21b	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Ccl21b	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Ccl21b	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Ccl21b	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Ccl21c	0.001	0.349708	0.001	0.001	9.72574	0.979728	0.001
Ccl21c	0.001	0.332002	0.001	0.001	9.84658	0.98341	0.001
Ccl21c	0.001	0.332009	0.001	0.001	9.71259	0.968141	0.001
Ccl21c	0.001	0.349708	0.001	0.001	9.77194	0.987583	0.001
Ccl21c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl22	0.001	13.1216	0.750682	0.351637	0.172018	0.0263754	0.137785
Ccl24	0.271566	2.38245	1.8645	0.735326	0.001	5.02968	0.001
Ccl25	3.18002	0.873371	2.24421	2.49807	1.27336	0.763368	1.3616
Ccl26	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl27a	10.9531	1.71282	1.3608	2.16265	7.65307	13.4108	21.5017
Ccl27b	2.21186	0.384491	0.580339	0.001	2.53025	4.80407	4.5724
Ccl27b	2.31186	0.384491	0.580339	0.001	2.57445	4.80407	4.72205
Ccl27b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccl28	0.165102	0.0719049	0.001	0.001	0.355592	0.412195	0.17426
Ccl3	20.9658	620.011	272.212	24.439	2.96767	44.2323	10.2949
Ccl4	45.3275	536.073	269.317	53.1751	4.04867	80.1372	11.0631
Ccl5	11.1573	79.903	17.9587	6.08062	9.439	4.20431	2.1883
Ccl6	27.1236	471.413	249.825	41.9495	5.91169	28.8255	1.83039
Ccl7	95.6877	84.7335	44.2633	12.372	6.30003	11.5023	8.62113
Ccl8	3.5735	4.36354	145.451	7.85956	6.24774	7.24934	1.9853
Ccl9	7.83491	139.192	100.111	17.6605	2.13697	11.0694	1.27496
Ccm2	21.7968	29.4677	32.7688	36.3872	15.6143	15.5863	22.6819
Ccm2l	1.08272	0.547464	0.325844	0.001	0.001	1.42485	0.83338
Ccna1	0.001	0.001	0.001	0.001	0.001	0.0310075	0.001
Ccna2	59.9992	40.49	57.0837	62.3318	48.2273	33.4743	7.34255
Ccnb1	21.0902	48.9887	45.2417	62.8246	32.6743	15.306	4.82076
Ccnb1ip1	0.135257	0.001	0.001	0.001	0.001	0.001	0.001
Ccnb2	10.6384	27.4353	47.0845	59.1791	42.9433	25.9533	12.0381
Ccnb3	0.001	0.001	0.001	0.001	0.0321605	0.001	0.001
Ccnc	11.7693	1.31465	4.09524	7.33497	9.48363	9.43443	2.43952
Ccnd1	246.388	123.969	34.0456	70.4683	36.2831	39.8554	29.3925
Ccnd2	0.942084	8.51474	0.675906	1.16594	1.15778	1.69936	18.6662
Ccnd3	68.0092	71.1052	47.8119	91.6128	120.479	117.344	101.545
Ccndbp1	14.1745	24.3751	26.1645	18.5088	19.7372	26.367	25.6808
Ccne1	21.2455	16.7083	30.6094	48.2942	26.075	9.54778	5.12741
Ccne2	2.32671	0.390717	0.597412	0.23225	2.43086	0.623319	0.05956
Ccnf	3.47081	9.29226	6.6918	14.4911	3.65951	2.6001	2.76026
Ccng1	31.85	8.20248	13.672	8.06805	22.7452	14.6362	20.4882
Ccng2	3.42308	5.74958	5.90926	6.60518	37.1494	23.0152	10.1196
Ccnh	23.749	7.5965	8.18389	7.03177	14.6901	11.5029	2.91093
Ccni	45.0313	96.6354	115.46	75.2848	145.602	149.827	93.1741
Ccnj	0.613787	0.515998	0.70087	0.634261	1.27593	1.17454	0.992197
Ccnjl	0.001	0.404696	0.55948	0.0975368	0.277779	0.0511301	0.267199
Ccnk	17.1	24.9395	25.2341	19.3448	13.9228	11.0908	19.5643
Ccnl1	39.3774	21.178	20.0495	8.22799	74.7296	75.2267	51.8648
Ccnl2	21.5418	7.16357	11.9643	23.6094	28.8731	116.664	44.6143
Ccno	3.26177	2.61431	0.277705	0.0966544	1.48908	0.761098	4.27432
Ccnt1	3.20884	6.88202	1.46465	1.27545	9.92255	5.26669	3.58074
Ccnt2	2.69856	1.73979	3.9354	2.59358	6.36779	12.8617	4.67493
Ccny	17.1839	15.0735	14.297	12.3919	27.8929	16.522	16.5932
Ccnyl1	9.0202	5.99695	5.25882	7.07273	10.5463	5.54445	6.38212
Ccp110	6.74724	1.661	2.71942	2.01582	7.28519	4.76652	0.993409
Ccpg1	5.27556	13.9139	8.00572	2.97183	20.61	25.5829	7.07749
Ccr1	1.77996	47.5202	17.0105	0.58948	0.26503	0.926916	0.10623
Ccr10	0.231536	0.001	0.001	0.001	0.001	0.306185	0.872408
Ccr1l1	0.001	0.001	0.001	0.001	0.001	0.100672	0.001
Ccr2	0.724294	23.1208	11.4916	1.3288	0.90739	6.13788	0.0165367
Ccr3	0.001	1.32374	0.0305131	0.0266152	0.001	0.0278892	0.001
Ccr4	0.0150872	1.04692	0.217115	0.001	0.001	0.001	0.0432062
Ccr5	0.83728	16.2449	22.5051	1.49792	0.71648	2.68486	0.0410277
Ccr6	0.001	0.558006	0.001	0.001	0.001	0.001	0.001
Ccr7	0.0330954	56.7204	1.94213	0.822349	0.156364	0.239777	6.92121
Ccr8	0.001	1.48429	0.001	0.001	0.001	0.001	0.001
Ccr9	0.001	0.769641	0.001	0.001	0.001	0.001	0.0136026
Ccrl1	0.061498	0.353656	0.001	0.001	0.0727715	0.0446397	1.37025
Ccrl2	13.4302	715.097	134.41	24.6176	5.52778	16.3074	15.8517
Ccrn4l	29.9348	27.5461	15.9393	12.4475	44.9042	16.0009	13.008
Ccs	16.9906	13.1155	9.73589	15.098	23.1058	11.131	21.5955
Ccsap	2.55766	1.5053	1.39992	1.55	1.57796	1.40038	0.926057
Ccser1	0.001	0.157332	0.001	0.001	0.001	0.0398151	0.0832636
Ccser2	4.23038	3.13525	3.71004	3.19217	13.9504	10.1152	8.47573
Cct2	462.791	194.227	276.623	310.288	296.81	208.418	100.786
Cct3	407.846	258.833	271.089	413.963	160.627	108.067	63.8038
Cct4	326.904	132.871	153.038	190.222	223.152	117.983	43.1831
Cct5	489.407	366.858	368.505	456.871	290.327	201.445	115.172
Cct6a	443.647	216.752	172.319	149.786	219.736	117.976	59.2418
Cct6b	0.001	0.001	0.23676	0.205936	0.001	0.0540696	0.105919
Cct7	390.206	220.418	225.037	356.21	146.39	95.8231	77.6153
Cct8	307.569	165.976	175.275	172.096	171.949	125.345	37.5696
Cct8l1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ccz1	29.2077	14.5412	32.9509	24.1245	28.5119	21.3301	10.3931
Cd101	0.0579056	16.0387	0.123829	0.001	0.184444	0.0707533	0.0369291
Cd109	0.370428	3.46543	5.59851	2.22008	12.5703	4.60967	2.40189
Cd14	20.5541	962.053	118.086	17.4396	7.02262	20.486	2.47037
Cd151	116.506	110.629	116.431	183.09	104.019	95.3049	116.423
Cd160	0.0778589	0.475232	0.0413806	0.001	0.184949	0.340442	0.001
Cd163	0.180312	0.504296	0.525635	0.194925	0.598686	2.71256	0.293437
Cd163l1	0.001	4.63759	0.0864898	0.100605	0.001	0.001	0.0688654
Cd164	63.391	47.8278	33.3574	24.5812	148.738	95.0935	25.8874
Cd164l2	0.151537	0.001	0.001	0.001	0.001	0.0530732	0.0692416
Cd177	0.349394	42.5271	6.19801	0.746316	0.332679	0.238138	1.63338
Cd180	0.165493	21.2607	73.4784	7.23314	0.523501	2.36854	0.288429
Cd19	0.001	0.567048	0.0417979	0.001	0.001	0.0381951	9.31821
Cd1d1	0.178927	1.48689	0.70798	0.739152	9.06881	5.07065	3.20982
Cd1d2	0.001	0.001	0.220776	0.001	0.854966	0.241874	0.263096
Cd2	0.001	8.92804	1.07144	0.759664	0.001	0.355642	3.30701
Cd200	23.4047	14.2464	25.6703	21.1117	74.4617	71.6824	45.0025
Cd200r1	0.0695162	2.34224	3.85393	0.958152	0.0820044	0.679015	0.001
Cd200r2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Cd200r3	0.001	0.0696937	0.001	0.001	0.001	0.0390363	0.001
Cd200r4	0.001	1.40228	8.17632	1.23885	0.36904	0.169741	0.001
Cd207	0.044329	0.001	0.001	0.726767	0.001	0.001	0.001
Cd209a	0.183764	41.1194	1.65936	0.0626737	0.107458	1.08715	0.001
Cd209b	0.001	0.001	0.001	0.001	0.001	0.397701	0.001
Cd209c	1.49909	0.933398	1.7859	3.99925	2.25079	2.32641	0.204788
Cd209d	0.180479	15.7111	0.685304	0.001	0.001	1.75017	0.0815185
Cd209e	0.001	1.55412	0.001	0.001	0.001	0.001	0.001
Cd209f	0.001	0.001	0.001	0.001	0.001	1.38342	0.0902678
Cd209g	0.001	0.001	0.518519	0.001	0.001	0.236624	0.0308779
Cd22	0.0464511	2.33904	8.39099	0.478059	0.185424	0.50101	1.9727
Cd226	0.001	0.258778	0.001	0.001	0.001	0.001	0.001
Cd244	0.0821079	9.91789	1.87336	0.80584	0.001	0.0482367	0.015758
Cd247	0.001	5.54319	0.001	0.217433	0.001	0.0571031	0.14914
Cd248	2.43079	7.5906	2.33602	3.89905	0.825636	1.91767	13.1408
Cd24a	60.2989	159.271	43.6373	9.61573	5.14483	8.83521	72.4607
Cd27	0.001	1.52672	0.001	0.001	0.129118	0.001	0.522987
Cd274	0.594928	15.0475	9.55467	1.50061	1.54515	1.35995	0.782549
Cd276	1.3128	13.0287	18.5287	15.2016	16.2783	8.79762	14.4578
Cd28	0.001	1.67028	1.62066	0.199253	0.441995	0.0938994	0.0136342
Cd2ap	7.53939	1.87988	4.0907	1.24878	14.8283	9.18413	1.94641
Cd2bp2	20.4401	16.7079	16.2364	25.434	22.146	20.8708	15.9047
Cd300a	1.17927	36.1831	44.7326	11.3371	1.39771	2.94554	0.442523
Cd300c	0.001	0.333748	0.914544	0.001	0.001	0.001	0.001
Cd300e	0.001	0.0482022	0.745616	0.001	0.001	0.0486567	0.0317752
Cd300lb	0.0436797	18.5117	17.087	1.67561	0.520467	1.85224	0.10431
Cd300ld	0.445432	16.5631	14.3095	1.16487	0.663784	2.02663	0.124687
Cd300lf	0.989193	23.3113	9.70376	0.535311	0.111013	0.336384	0.30032
Cd300lg	1.20107	8.39435	2.21793	1.89425	1.10119	3.88797	1.31334
Cd300lh	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA	LOWDATA
Cd300lh	0.18662	22.1204	45.1353	3.91364	0.830945	4.28469	0.0994357
Cd302	19.6516	14.4023	23.7761	8.17392	20.5331	23.181	13.9334
Cd320	21.5524	9.16247	16.7248	30.1424	9.68767	6.02781	6.26582
Cd33	0.162208	10.3096	7.24061	0.605248	0.365153	4.46188	0.0975487
Cd34	107.37	49.3796	11.969	19.5646	16.727	73.6176	35.1921
Cd36	8.51807	26.1142	59.5164	15.2624	4.39725	15.469	2.78135
Cd37	1.50049	74.7948	79.4007	16.669	0.535125	6.72402	21.8879
Cd38	1.24564	2.9391	4.42449	0.526109	0.449333	2.872	3.2521
Cd3d	0.001	8.15281	0.001	0.141896	0.121758	0.001	0.001
Cd3e	0.0477529	19.4103	0.001	0.0650379	0.001	0.068388	0.0892872
Cd3eap	22.4779	9.57637	10.0839	17.9628	5.70887	8.04664	5.2011
Cd3g	0.216846	13.8457	0.001	0.001	0.001	0.001	0.331203
Cd4	0.0202072	2.98462	2.88109	1.01632	0.144652	0.29587	0.0773156
Cd40	0.354952	7.41119	10.6986	5.89491	0.001	1.5219	0.74765
Cd40lg	0.001	1.35406	0.001	0.001	0.001	0.0400882	0.001
Cd44	184.683	194.496	70.0345	45.7627	76.7532	34.79	15.0139
Cd46	0.001	0.329999	0.001	0.001	0.135453	0.332093	0.270911
Cd47	18.9261	47.945	53.4596	37.1606	38.033	20.9702	22.3971
Cd48	0.566667	36.9378	48.2167	9.38834	2.18063	7.57296	1.39529
Cd5	0.001	3.38568	0.0997756	0.001	0.001	0.0911609	0.119072
Cd52	16.9348	831.335	1163.15	205.994	16.6369	52.4875	14.2296
Cd53	2.38493	126.538	103.872	8.78256	3.00108	9.881	3.45829
Cd55	0.692754	0.508954	0.001	0.001	0.958018	1.07451	1.0918
Cd59a	2.21543	3.52423	1.87297	3.63722	4.37057	8.92557	22.5098
Cd59b	1.20861	0.001	0.001	0.785097	0.904337	1.1073	0.496284
Cd5l	0.191801	2.3419	12.1786	1.59027	0.0755821	0.023181	0.001
Cd6	0.001	2.21157	0.001	0.001	0.0513334	0.0302174	0.0205763
Cd63	2630.54	1215.99	2043.95	3236.64	1365.29	1276.32	873.946
Cd68	4.64033	508.078	1082.64	128.675	9.95324	34.056	2.09019
Cd69	0.0829627	4.79556	5.03318	0.681858	0.0973601	0.806004	1.52027
Cd7	0.424712	92.6296	0.763596	0.0944226	0.001	0.547529	0.779369
Cd70	0.001	0.643191	0.001	0.001	0.001	0.001	0.001
Cd72	3.21981	7.52941	58.8222	14.4353	3.96841	9.22615	14.9894
Cd74	18.2241	2401.76	949.478	334.939	54.7984	526.637	42.0699
Cd79a	0.472054	2.82378	0.0819598	0.640179	0.366224	0.972869	31.8481
Cd79b	0.001	4.2694	3.87547	1.44002	0.137435	1.13718	41.0093
Cd80	0.627851	5.7774	3.65457	0.001	0.36904	0.735544	0.110832
Cd81	121.42	104.235	76.3702	187.701	158.266	252.886	327.552
Cd82	255.918	155.814	172.872	255.582	400.797	251.174	123.18
Cd83	2.86656	264.27	100.679	21.4262	6.50133	34.7537	9.21659
Cd84	0.964815	20.9134	49.9648	9.55277	1.22004	3.10557	0.199268
Cd86	0.175349	11.2076	8.79526	1.67227	0.535925	1.58922	0.0954559
Cd8a	0.0605174	1.13293	0.51721	0.0278982	0.001	0.001	0.0192819
Cd8b1	0.001	1.10344	0.40655	0.001	0.001	0.00694865	0.0151199
Cd9	196.444	212.039	245.128	164.476	220.084	259.319	467.406
Cd93	3.44949	35.4193	49.2062	6.17389	1.43839	6.37443	4.95683
Cd96	0.001	2.64228	0.0471055	0.001	0.0701625	0.001	0.0562215
Cd97	27.5741	160.684	111.741	86.0129	50.9107	51.5752	73.3568
Cd99l2	8.32086	7.43506	8.20154	4.79243	19.3952	15.5435	15.1967
Cda	0.689489	1.89521	0.001	1.795	0.442929	0.0677964	3.00559
Cdadc1	6.09052	2.10071	4.54163	3.25562	9.63707	10.2837	6.5124
Cdan1	1.85708	1.29269	2.10174	2.62095	2.56342	3.45328	3.12113
Cdc123	48.9883	21.7715	35.6486	37.3117	39.2521	24.7707	16.9997
Cdc14a	0.871883	0.931366	0.70404	0.363864	2.71208	2.51677	1.23425
Cdc14b	0.476551	0.74644	0.497796	0.476152	2.77834	1.94058	0.680084
Cdc16	48.0927	21.9538	25.7842	20.695	56.8202	41.2611	22.8484
Cdc20	32.7526	82.605	76.7959	150.097	26.41	24.3498	18.6668
Cdc23	16.0023	15.4907	14.0897	20.3642	20.8087	20.7604	10.769
Cdc25a	12.8067	6.9291	4.84732	7.95698	6.93451	4.05527	3.92519
Cdc25b	15.4864	22.2431	19.5559	36.0214	13.9016	12.8722	15.0931
Cdc25c	3.37489	4.69684	7.97139	11.6865	3.82491	4.39889	1.50018
Cdc26	90.2536	38.1348	65.3304	72.458	66.0023	50.8217	41.0971
Cdc27	8.72473	3.57956	5.70122	3.68311	18.8934	8.49708	2.42863
Cdc34	92.9175	63.8032	73.9859	135.082	12.7597	23.0694	102.741
Cdc37	133.118	134.147	132.955	185.195	78.3123	83.3506	84.1814
Cdc37l1	10.2929	3.72236	4.15643	3.09449	10.1579	8.42626	7.75621
Cdc40	7.86948	5.70447	4.80066	4.08435	13.639	8.89772	3.09677
Cdc42	212.89	308.989	355.379	203.536	241.874	205.606	116.983
Cdc42bpa	3.86431	1.29856	0.970139	1.21813	9.50064	4.26193	3.71821
Cdc42bpb	11.312	13.428	6.24361	8.01774	13.4547	13.6832	21.8131
Cdc42bpg	3.03915	1.01252	1.05627	1.93042	4.9136	2.55542	4.15536
Cdc42ep1	11.2329	11.049	11.4992	20.2159	22.0046	38.6768	44.307
Cdc42ep2	1.37064	25.9446	16.5772	15.8975	4.70305	4.09616	8.47161
Cdc42ep3	3.49092	10.4978	3.63795	2.29444	5.81128	10.3804	19.3775
Cdc42ep4	12.6123	32.1734	7.95303	8.63986	18.8195	8.87832	34.9965
Cdc42ep5	23.2457	16.3107	16.0129	38.7522	25.0727	47.3113	29.0602
Cdc42se1	25.0372	62.5177	31.225	44.9716	38.2226	27.4323	50.3442
Cdc42se2	28.2914	40.399	51.2671	26.3763	42.5763	32.3947	25.697
Cdc45	39.3777	19.0576	16.6017	29.3623	16.6084	8.3011	4.96965
