tracking_id	Muscle D0 NTX	Muscle 3D NTX (a)	Muscle 3D NTX (b)	Muscle 4D NTX	Muscle 5D NTX	Muscle 6D NTX	Muscle 10D NTX
Ero1l	12.8489	8.05325	2.62783	3.86912	7.21727	6.7479	7.84366
Ero1lb	3.1821	1.43018	0.865742	1.30501	2.75631	2.09888	2.36613
Erp27	0.001	0.001	0.116668	0.807111	0.734344	1.00772	0.2408
Erp29	17.5547	69.8876	52.2165	88.2368	59.3995	77.9039	20.9063
Erp44	20.6727	23.9711	13.3318	26.7958	28.7937	31.8006	53.8403
Errfi1	801.601	180.218	127.741	162.073	187.668	158.165	187.47
Erv3	0.001	0.001	0.001	0.001	0.025878	0.001	0.001
Esam	7.29764	1.17585	1.65629	2.17703	2.75208	20.7712	6.75255
Esco1	5.51164	3.93071	0.335016	1.96735	3.93597	3.84857	5.05921
Esco2	0.885496	6.49336	1.15651	2.36267	6.7188	6.22439	6.09871
Esd	42.2177	212.373	191.016	123.184	103.796	110.747	91.2038
Esf1	7.80554	13.9994	1.32038	2.86445	6.98257	2.81328	11.0625
Esm1	0.561501	2.34326	0.757039	3.00846	3.98503	2.95603	3.00847
Espl1	0.0937671	7.03737	14.9521	7.18285	5.278	5.35318	2.02124
Espn	1.09462	0.147733	0.286186	0.264863	0.171013	0.278772	0.261784
Espnl	1.14846	0.001	0.06075	0.001	0.0630718	0.104783	0.0721181
Esr1	22.3423	3.76325	1.76427	3.83955	6.48792	7.03996	8.30528
Esr2	0.001	0.001	0.0583099	0.120844	0.026438	0.0874451	0.0403357
Esrp1	0.001	0.001	0.001	0.001	0.001	0.0744934	0.001
Esrp2	0.0482716	0.113282	0.0914036	0.001	0.0331479	0.001	0.001
Esrra	1.92155	18.2463	22.182	21.7212	7.39825	8.81234	1.8309
Esrrb	0.0300213	0.0352134	0.0227055	0.0941283	0.0412306	0.001	0.001
Esrrg	2.28915	0.0831524	0.0625213	0.001	0.0811298	0.0538624	0.296898
Esx1	0.001	0.197605	0.127879	0.0884016	0.001	0.001	0.001
Esyt1	16.5511	56.5908	97.1677	93.518	49.3997	56.4092	26.3197
Esyt2	32.3548	32.7092	9.47275	23.4928	41.0783	31.6833	35.1004
Esyt3	0.001	0.0328528	0.0211759	0.0292597	0.001	0.127598	0.0146604
Etaa1	1.44411	3.24658	0.409491	1.446	2.99498	3.08195	3.05516
Etd	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Etf1	88.1396	145.335	31.641	65.4142	98.8295	71.9655	58.5401
Etfa	34.0017	118.271	31.8638	52.1668	90.7667	82.7289	71.9618
Etfb	40.3208	132.128	191.513	156.353	67.4187	91.0334	39.7046
Etfdh	14.4042	31.8638	17.353	24.4341	32.8177	32.1583	25.0709
Ethe1	6.49163	16.3213	22.0741	23.2637	13.6318	18.0097	7.38899
Etl4	10.0288	1.53166	1.01177	1.27553	2.17938	1.98963	5.28839
Etnk1	12.7831	14.6051	4.70412	8.35625	17.437	11.5688	12.7796
Etnk2	0.114373	0.0671134	0.001	0.001	0.001	0.001	0.0299674
Etohd2	1.58986	0.334784	0.077138	0.17056	0.195937	0.277578	0.298872
Etohi1	7.50115	7.63137	1.78252	4.52446	10.9258	9.26311	16.9698
Ets1	10.6462	22.3686	10.5182	22.4683	25.0128	19.2638	17.1349
Ets2	72.0387	14.4546	17.766	50.8553	48.0632	38.4782	24.0103
Etv1	2.87169	0.931611	0.577494	1.21298	4.17348	4.33314	5.97238
Etv2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Etv3	4.8494	3.57216	1.79531	3.20534	4.68427	4.49962	3.65822
Etv4	0.612881	4.64243	8.27686	11.5567	6.31353	5.28946	0.583907
Etv5	20.967	5.55617	7.41579	8.03167	10.1881	12.0543	6.36394
Etv6	9.57946	11.42	11.9591	12.2423	17.6189	15.7193	13.3596
Eva1a	0.52756	0.001	0.114448	0.316438	0.103542	0.001	0.118571
Eva1b	3.42325	1.18265	5.40206	5.7218	1.52206	4.04637	5.81416
Eva1c	1.59167	0.0774	0.347853	0.384653	0.0452911	0.001	0.276566
Evc	7.12887	5.44878	9.64257	10.3477	6.59915	8.24919	4.45021
Evc2	12.0045	9.79536	14.9052	13.891	11.5931	13.2071	7.13565
Evi2a	5.74079	18.4742	6.73255	14.5115	24.3708	20.7674	40.5518
Evi2b	5.6901	0.211161	0.0272353	0.376382	0.766269	0.900003	8.91572
Evi5	7.69897	6.42778	1.44216	3.42854	8.88653	5.88872	8.87173
Evi5l	3.41903	2.88257	5.83095	5.15973	4.15591	5.10723	2.06991
Evl	11.2577	14.4165	25.4263	17.7697	15.0291	21.3811	7.05821
Evpl	0.0389012	0.250906	0.29387	0.121805	0.0667593	0.177636	0.0814152
Evx1	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Evx2	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Ewsr1	73.3413	161.527	109.784	105.334	127.776	133.415	148.92
Exd1	0.406564	0.047698	0.0615444	0.0850503	0.0279159	0.001	0.170326
Exd2	6.55693	4.90323	2.97418	5.1325	7.21383	6.00916	5.32071
Exo1	0.249639	3.00755	3.30119	1.6586	2.22783	2.74373	1.76948
Exo5	4.69021	5.20912	4.18676	5.34854	8.28818	8.002	6.56259
Exoc1	8.00763	11.0335	7.97423	8.68922	12.7597	13.5567	5.53779
Exoc2	12.9908	9.0798	4.94498	8.55266	12.2784	10.1288	8.78702
Exoc3	13.3728	15.1395	18.3065	14.5113	16.8781	15.9492	13.984
Exoc3l	0.311294	5.84467	12.7165	3.36841	1.24701	1.52616	0.489276
Exoc3l4	0.0438906	1.02991	1.49535	2.388	1.89868	2.88645	1.51717
Exoc4	14.3845	15.03	9.66627	21.393	28.7133	21.2099	11.323
Exoc5	11.4869	20.8416	2.80275	8.25226	18.1413	10.8127	14.2115
Exoc6	10.0855	7.46525	1.60613	2.61434	4.5631	3.73729	5.94944
Exoc6b	11.1443	5.68606	4.19334	5.42197	9.81137	8.70024	7.99611
Exoc7	11.6568	13.6887	21.5023	22.0304	14.9998	14.5253	6.40039
Exoc8	0.452074	0.962063	1.24557	0.908469	1.09185	1.75982	1.24385
Exog	1.01206	1.84935	2.43976	1.30446	2.02954	4.25864	0.928518
Exosc1	10.5256	20.8256	18.2781	15.1489	14.7338	15.2475	24.9939
Exosc10	22.5382	38.8829	54.4304	39.3121	30.3516	33.2176	25.88
Exosc2	10.7742	36.5422	30.3105	29.2414	24.1129	26.6418	4.99261
Exosc3	16.4782	25.5559	24.296	11.2646	16.6593	23.8699	30.7975
Exosc4	6.77001	9.43276	30.1052	12.9619	5.87696	9.53615	4.64258
Exosc5	6.25265	26.6239	52.1568	43.7474	11.8449	17.194	2.99541
Exosc6	2.0898	13.5681	24.758	11.7022	4.54538	8.81841	9.47321
Exosc7	18.354	28.064	26.3461	13.8498	15.5588	25.0116	17.7041
Exosc8	16.6923	61.13	45.1882	41.4752	37.9187	39.3584	40.5642
Exosc9	10.5617	69.2338	21.6423	22.4524	36.7361	36.3807	28.0518
Exph5	0.001	0.001	0.0242601	0.001	0.001	0.001	0.001
Ext1	15.8218	18.776	17.2482	42.2964	47.2587	44.5428	22.9495
Ext2	19.3241	29.6006	37.3578	54.4835	39.0089	41.0737	20.2424
Extl1	0.184073	0.575761	1.65874	1.34637	1.32693	3.14219	1.01172
Extl2	2.44602	9.08907	5.74587	7.61834	9.7809	10.6412	8.37083
Extl3	5.25524	8.04611	13.9911	13.4531	13.156	15.1351	7.1691
Eya1	9.36683	5.80239	1.84322	3.04055	4.46948	2.8972	4.86349
Eya2	6.56715	0.433227	1.02063	13.8806	16.3135	18.1933	3.26183
Eya3	6.62674	9.69578	12.0907	8.08049	9.68162	9.40895	8.01559
Eya4	15.3362	9.89745	2.32878	5.01988	13.6581	7.009	6.78664
Ezh1	18.2529	2.50427	4.79776	4.7757	9.72369	10.542	6.95727
Ezh2	4.67268	39.2014	11.8026	18.1948	34.3669	29.9977	24.2287
Ezr	18.5872	34.4217	32.1616	28.5841	15.6816	8.88931	21.5415
F10	2.7766	0.182171	0.001	0.250546	0.756091	0.216884	0.284676
F11	0.001	0.001	0.001	0.001	0.001	0.001	0.001
F11r	4.49067	0.674028	0.850626	0.929587	0.932335	1.41772	1.39525
F12	0.001	0.001	0.001	0.001	0.0462263	0.001	0.001
F13a1	5.3519	0.192522	0.0248141	0.272845	0.450851	0.373337	4.7151
F13b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
F2	0.001	0.0778331	0.075458	0.62584	0.455439	0.448335	0.001
F2r	177.554	20.9614	11.5019	14.4789	31.467	16.7756	65.1075
F2rl1	0.513823	1.04136	1.75104	1.07555	1.15473	0.635081	0.587221
F2rl2	0.420997	0.001	0.0398742	0.001	0.252973	0.238104	0.16543
F2rl3	0.226943	0.001	0.402077	0.714668	0.207859	0.510173	0.001
F3	1.27133	1.3266	0.134012	1.33384	2.23167	4.13389	5.88818
F420014N23Rik	0.542224	0.001	0.0384021	0.0567869	0.186183	0.122597	0.455775
F5	1.15546	0.001	0.001	0.192203	0.137937	0.0765242	0.131411
F630028O10Rik	3.6606	0.001	0.001	0.001	0.190911	0.210018	0.339794
F630042J09Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
F630111L10Rik	0.0169161	0.001	0.001	0.001	0.0116117	0.001	0.0353996
F630206G17Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.0284111
F7	0.285341	0.001	0.0812158	0.0748479	0.391998	0.160553	0.0374036
F730035M05Rik	0.001	0.001	0.040589	0.001	0.001	0.001	0.001
F730043M19Rik	0.001	0.613697	0.628954	0.823838	1.13698	0.001	0.0457
F8	0.001	0.232339	0.0561135	0.0354805	0.256791	0.038837	0.257989
F830002L21Rik	0.001	0.0850944	0.001	0.001	0.001	0.001	0.001
F830016B08Rik	0.115986	0.544279	0.131659	0.161724	0.796379	0.30731	3.40786
F830045P16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
F8a	1.45706	1.40449	3.88362	1.85276	1.67959	1.0597	2.20836
F9	0.001	0.001	0.001	0.001	0.001	0.001	0.0740594
F930015N05Rik	0.0358847	0.001	0.067872	0.001	0.001	0.001	0.0187882
Fa2h	1.81977	0.001	0.0590906	0.001	0.001	0.001	0.0544806
Faah	0.398131	0.0389181	0.0250945	0.0693525	0.136672	0.001	0.001
Fabp1	0.001	0.001	0.001	0.001	1.25049	0.001	0.001
Fabp12	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fabp2	0.001	0.001	0.001	0.001	1.03345	0.001	0.001
Fabp3	0.503045	1.48174	1.74693	1.88201	1.38529	2.69727	2.39166
Fabp4	358.18	29.5733	7.65087	8.04862	16.9346	37.6888	115.886
Fabp5	18.6136	174.046	123.483	149.865	123.982	174.748	83.2057
Fabp6	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fabp7	5.42079	0.472612	0.771044	0.426956	0.414394	4.80022	7.19679
Fabp9	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fadd	0.969185	2.25679	7.4089	3.04246	3.47087	4.56374	5.10649
Fads1	18.7191	25.9286	37.6758	30.9534	26.9675	19.3032	11.6497
Fads2	14.9191	41.1626	50.3599	36.9412	15.6224	10.0628	19.2414
Fads3	6.43666	63.2015	91.7387	74.0045	45.0255	45.4438	12.6853
Fads6	0.33668	0.791128	0.21375	1.06422	0.462764	0.249787	0.117888
Faf1	13.2136	26.9305	19.7008	18.5535	20.1914	18.3152	13.4159
Faf2	9.93896	14.7345	19.6133	19.2143	22.8514	20.242	13.6084
Fah	14.0294	7.28851	11.5341	13.7581	8.76216	6.29154	7.40489
Fahd1	2.81702	6.61738	4.50808	3.88326	5.1394	8.4666	5.91454
Fahd2a	0.340776	3.06963	3.02929	4.90779	2.49814	2.78005	0.298321
Faim	8.04902	14.7744	8.93971	13.2814	21.0667	17.7752	32.4868
Faim2	0.108474	0.001	0.001	0.0282936	0.001	0.001	0.001
Faim3	0.09102	0.001	0.0692092	0.001	0.0625365	0.001	0.001
Fam101a	0.162648	0.190975	0.0308909	0.170831	0.111736	0.001	0.127976
Fam101b	6.40652	4.41585	4.43627	5.33566	7.43052	8.14335	4.62403
Fam102a	1.49502	0.455929	0.621748	1.34334	1.08797	1.15718	0.907766
Fam102b	4.55358	9.24271	2.97749	8.77625	17.2676	10.5394	9.81739
Fam103a1	28.2456	29.0631	10.0138	19.9251	39.4415	32.2701	70.2499
Fam104a	14.521	20.5743	31.4926	28.4391	16.6873	21.1372	16.8441
Fam105a	0.774062	0.10091	0.195332	0.551232	0.904473	0.904527	4.21173
Fam105b	10.3919	19.2697	20.1011	18.497	14.9061	19.5894	16.4077
Fam107a	1.86957	0.23841	0.0769047	0.001	0.0558132	0.001	0.191552
Fam107b	17.656	12.2379	4.97673	9.12756	12.9313	13.4507	30.9899
Fam108a	10.6105	20.6964	70.743	44.2393	11.2206	15.2792	6.58509
Fam108b	13.9317	15.9797	2.75804	6.52687	16.9047	13.3899	17.6992
Fam108c	6.76753	23.6221	18.8856	17.545	20.194	21.216	14.5226
Fam109a	1.78375	4.31748	5.3233	7.53282	3.21564	3.5279	1.10993
Fam109b	0.469098	0.605456	1.54536	1.27653	1.73946	2.44469	1.22859
Fam110a	0.380133	5.17696	17.2956	14.2059	5.53588	6.15211	4.2836
Fam110b	0.990836	2.55869	4.30968	2.77084	2.72222	3.42438	2.59709
Fam110c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam111a	3.87106	19.8045	5.37624	11.353	26.9907	27.905	20.4383
Fam114a1	13.9576	12.2438	6.74843	21.5184	34.9924	32.938	26.3027
Fam114a2	15.3232	21.0788	15.0309	15.574	21.5757	24.0417	16.9465
Fam115a	18.5774	13.958	9.71866	11.7996	19.295	16.6515	4.95164
Fam115c	8.20159	6.77217	3.91787	7.17688	10.9361	9.70717	2.51071
Fam115e	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam117a	14.8948	7.98143	9.86244	13.131	12.9698	8.89212	11.1332
Fam117b	6.2762	4.20981	2.93424	4.43127	7.12911	4.84105	8.9785
Fam118a	2.69448	6.581	4.14038	4.04558	9.38912	9.66586	5.60801
Fam118b	3.30198	13.4716	14.1161	12.6095	14.6872	16.6743	11.9677
Fam120a	33.6312	77.3032	42.2348	56.2126	73.8059	60.442	99.3733
Fam120aos	9.21835	2.29651	2.62017	2.54586	4.03057	6.45816	16.4683
Fam120b	8.24155	4.01519	4.45694	2.98516	5.4775	6.75588	7.30748
Fam120c	5.41833	3.43134	1.65133	2.13045	5.40781	3.52737	3.40653
Fam122a	9.38822	5.37243	6.44154	2.4024	4.82344	6.37903	13.6137
Fam122b	0.78498	2.61227	1.44436	1.20784	2.09701	2.54391	3.94857
Fam122c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam124a	34.3357	0.293196	0.310645	0.373277	0.514811	1.70424	10.3973
Fam124b	0.0448805	0.001	0.001	0.001	0.001	0.001	0.0235068
Fam126a	2.4986	6.92372	2.02163	6.57903	11.1413	9.03	7.38192
Fam126b	2.34589	1.10029	0.187865	0.370778	1.60047	0.487623	1.44283
Fam129a	22.0196	4.104	3.30153	2.68357	4.09897	6.28051	20.3655
Fam129b	7.45001	82.9622	130.358	102.923	40.755	42.2316	16.608
Fam129c	0.104434	0.001	0.079128	0.109363	0.107577	0.236287	0.574513
Fam131a	2.12491	0.404397	0.565947	0.782242	0.631063	0.778508	0.150477
Fam131b	0.001	0.0728299	0.104742	0.0973412	0.211318	0.282778	0.0812852
Fam131c	0.001	0.218884	0.850444	0.195987	0.256106	0.208484	0.146715
Fam132a	4.27704	6.12715	13.898	21.0863	10.8244	16.2878	6.02493
Fam132b	265.55	17.8456	30.6086	33.7932	20.3548	9.21387	5.09567
Fam133b	10.9238	14.4805	2.50976	9.25043	11.8945	10.9998	17.5286
Fam134a	16.4401	15.3144	26.4037	23.1716	20.252	20.7249	9.40782
Fam134b	15.8503	14.2095	3.72796	14.1885	25.3369	16.4959	10.9303
Fam134c	13.3546	12.3703	11.7855	18.3391	20.4704	26.5159	5.16637
Fam135a	6.84869	6.13636	1.16987	2.52988	6.39821	4.78792	8.34432
Fam135b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam136a	7.03871	41.9153	36.6118	23.3286	16.5216	22.5543	13.5833
Fam13a	1.87846	0.344266	0.166443	0.183988	0.54406	1.06926	1.27514
Fam13b	13.2179	9.25022	2.57979	6.53252	13.3387	10.2095	8.77608
Fam13c	0.77811	2.6015	0.677449	0.895496	0.723999	0.706776	1.88659
Fam149a	4.24258	4.8151	4.55036	5.04873	6.67043	5.46309	4.96539
Fam149b	13.2749	10.6236	8.01256	9.18977	12.2611	13.7806	16.6511
Fam150a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam150b	0.001	0.001	0.001	0.001	0.0617943	0.201401	0.235977
Fam151a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam151b	2.97122	2.67562	1.09277	1.98004	2.17773	3.53966	7.59054
Fam154a	0.001	0.001	0.001	0.001	0.001	0.001	0.0758807
Fam154b	0.876717	0.162423	0.001	0.0482909	0.126742	0.209151	0.38671
Fam155a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam159a	0.001	0.001	0.125291	0.34675	0.001	0.359295	0.001
Fam159b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam160a1	0.545144	1.91823	2.03912	2.84754	2.02887	1.17612	0.825977
Fam160a2	2.35314	2.17476	2.41212	1.80624	2.00086	2.22779	1.37714
Fam160b1	8.36194	4.37004	3.87149	6.66898	7.35421	5.61689	7.39327
Fam160b2	2.22314	4.29719	3.48086	2.38856	3.8265	3.13522	2.3439
Fam161a	1.43238	0.0800667	0.232902	0.357722	0.515353	0.768239	1.75222
Fam161b	2.74412	0.36346	0.157888	0.40827	0.33515	0.833011	1.28547
Fam162a	47.2727	135.06	82.8876	90.4918	86.0902	121.474	133.202
Fam162b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam163a	0.001	0.001	0.0260146	0.001	0.0236115	0.001	0.001
Fam163b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam166a	0.001	0.001	0.001	0.001	0.001	0.277941	0.001
Fam166b	0.001	0.001	0.001	0.229622	0.210172	0.001	0.171719
Fam167a	0.238147	0.244416	0.0900357	0.248818	0.204371	0.135543	0.420713
Fam167b	0.001	0.001	0.472085	0.326597	0.212218	0.679181	0.243573
Fam168a	19.5329	7.7756	6.42851	9.34502	16.663	12.1215	9.71565
Fam168b	39.538	32.8778	23.2969	31.2681	54.1916	49.61	35.6873
Fam169a	0.166866	0.97876	0.0630754	0.232425	0.248237	0.0632593	0.451326
Fam169b	0.1595	0.267348	0.276062	0.333829	0.375511	0.206593	0.501256
Fam170a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam170b	0.001	0.001	0.001	0.001	0.001	0.001	0.0414602
Fam171a1	3.25629	8.78126	10.6088	8.93534	10.175	8.65888	3.71171
Fam171a2	0.371381	6.29357	14.4458	7.0573	2.3942	3.55853	0.75634
Fam171b	0.525048	0.395966	0.297965	0.274503	0.79825	0.340795	0.785482
Fam172a	7.79015	8.56677	2.83988	6.28981	13.0919	11.3326	13.3474
Fam173a	12.0519	19.9427	30.1708	28.5961	14.897	20.9436	5.25847
Fam173b	5.53608	10.3237	11.9743	15.6101	9.26443	12.2948	5.50112
Fam174a	6.22609	4.3115	2.24282	4.69918	7.22675	6.32157	17.8505
Fam174b	0.43341	0.960601	0.674769	2.06676	1.42197	1.74526	0.655881
Fam175a	3.42131	4.92723	2.06196	3.0941	4.44982	5.8649	4.31823
Fam175b	12.9471	13.1618	4.06211	7.49278	12.1785	12.7684	17.8817
Fam177a	5.29593	6.02002	2.9011	3.7511	6.00438	5.54662	9.78786
Fam177a	5.30279	6.02002	2.92603	3.7511	6.00438	5.62157	9.81661
Fam178a	26.6326	25.8319	6.96233	15.6582	50.0731	38.189	31.9109
Fam178b	4.08513	0.381913	2.30726	0.68784	0.669933	0.001	0.17091
Fam179a	0.001	0.001	0.0411751	0.0379324	0.0249107	0.001	0.001
Fam179b	7.27148	9.20759	2.0964	5.14696	9.85024	6.22593	6.44547
Fam180a	0.442814	0.208005	0.001	0.001	0.121693	0.001	0.232348
Fam181a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam181b	1.22421	0.253615	0.382629	0.151127	0.148396	0.162047	0.415357
Fam183b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam184a	0.608102	0.150168	0.0484106	0.267576	0.175788	0.145638	0.351843
Fam184b	0.0918274	0.0359033	0.115732	0.001	0.0210145	0.001	0.160226
Fam185a	1.78469	5.89194	2.59186	2.7352	2.56486	1.97785	2.63
Fam186b	0.001	0.001	0.0151618	0.041905	0.0275103	0.001	0.001
Fam187a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam187b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam188a	9.65224	16.5001	6.46997	10.4037	16.5528	14.3766	23.6225
Fam188b	5.44249	1.95204	3.72433	2.84948	3.28482	2.93771	1.75918
Fam189a1	0.001	0.433609	0.269478	0.193067	0.126902	0.001	0.0691034
Fam189a2	1.98024	0.774564	4.11593	2.76453	2.44079	1.83884	1.14384
Fam189b	4.3925	3.09204	4.36997	3.36964	3.24587	5.12576	2.45371
Fam192a	15.0103	21.4415	20.9107	17.3058	20.5709	25.6106	24.3119
Fam193a	10.6872	5.07693	7.7605	5.97913	7.10435	6.22351	12.1996
Fam193b	6.32508	3.36911	2.65439	3.12212	4.56148	4.88905	3.3107
Fam194a	0.001	0.139833	0.090334	0.0624305	0.0409137	0.134512	0.156103
Fam195a	6.26648	21.2521	39.7899	16.2382	2.53559	6.84007	2.62146
Fam195b	19.6978	38.2565	88.6578	96.3607	49.6918	56.6806	6.99959
Fam196a	0.298067	0.0635629	0.010242	0.113214	0.0930123	0.0617355	0.226913
Fam196b	0.55877	0.027305	0.001	0.001	0.001	0.001	0.109652
Fam198a	0.001	0.001	0.0523531	0.1465	0.0316483	0.208913	0.120767
Fam198b	3.60233	0.814074	0.347227	0.841978	1.57125	1.19967	7.14634
Fam199x	1.879	2.9727	0.613713	0.466722	1.60709	1.43183	2.99564
Fam19a1	0.0392244	0.001	0.001	0.001	0.001	0.0890658	0.001
Fam19a2	0.001	0.001	0.001	0.001	0.0417203	0.001	0.0795279
Fam19a3	0.001	0.001	0.001	0.001	0.0200341	0.001	0.0152744
Fam19a4	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam19a5	4.07023	19.9861	20.9448	8.4621	5.26284	5.14405	4.8182
Fam203a	2.07941	7.40133	11.8325	5.83907	3.13296	4.83672	1.75826
Fam207a	6.46853	10.2884	19.6269	14.1093	7.92989	11.3657	3.75332
Fam209	0.001	0.001	0.001	0.001	0.169981	0.001	0.52165
Fam20a	6.4165	0.657327	4.16666	11.8906	13.7436	12.4481	8.75076
Fam20b	17.4612	26.6566	20.1756	26.4485	29.5099	27.3598	14.6207
Fam20c	4.4821	7.51229	18.7265	13.2188	9.37943	12.9759	5.92428
Fam21	18.6491	16.4056	7.53811	10.4465	17.0911	13.8871	12.5396
Fam210a	3.71989	8.00397	3.20891	3.37322	7.80906	7.74864	8.32472
Fam210b	6.02059	0.826033	2.10419	1.91392	2.73159	3.60158	3.59453
Fam211a	2.19297	2.57412	5.39453	4.46023	6.16191	8.83621	5.33006
Fam211b	0.136582	0.384469	1.00154	3.79494	7.295	4.60516	2.07308
Fam212a	1.74635	0.473698	0.922958	0.993035	0.461732	1.18884	0.494338
Fam212b	5.39649	0.689391	0.828145	1.19986	2.89781	6.69596	4.83795
Fam213a	6.59888	2.68639	1.7724	1.29465	1.51123	1.18276	9.23308
Fam213b	7.34966	10.0149	9.35275	11.5079	7.31812	14.7424	3.36354
Fam214a	14.3055	1.2107	1.14917	1.60121	6.33705	5.15316	8.45728
Fam214b	2.50615	11.7954	8.60872	12.812	8.0456	7.70944	7.13962
Fam216a	23.5242	24.3735	19.0468	20.2108	20.5207	25.9346	21.2664
Fam216b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam217a	0.001	0.001	0.001	0.001	0.0372542	0.001	0.0284238
Fam217b	0.74907	0.338119	0.305759	0.362241	0.989315	1.69228	1.20782
Fam219a	1.55493	1.16803	2.16977	1.59183	3.78179	3.99578	0.847599
Fam219b	5.56368	2.89965	3.21302	2.71333	5.23923	5.41795	1.75507
Fam220a	22.2399	16.6079	13.0739	18.1454	15.538	17.5064	16.0929
Fam221a	2.28349	0.998702	0.698333	1.31346	1.4404	1.27202	1.05076
Fam221b	0.001	0.001	0.0287018	0.001	0.0519323	0.001	0.001
Fam222a	0.861693	0.168514	0.126901	0.250545	0.0986197	0.325326	0.551687
Fam222b	3.35494	1.79575	2.04473	1.83824	2.28101	3.18618	2.7112
Fam227a	0.362007	0.0283044	0.001	0.0252008	0.198811	0.275149	0.227334
Fam227b	0.001	0.001	0.001	0.0748923	0.0490286	0.001	0.149703
Fam228a	0.0453669	0.001	0.0171761	0.001	0.124609	0.102839	0.45148
Fam228b	0.0444857	0.156584	0.202094	0.0930973	0.213827	0.302597	0.186398
Fam229a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam229b	3.81583	3.9931	3.9934	4.96475	7.1477	3.67525	3.68946
Fam24a	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam25c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam26d	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam26e	0.745328	0.175003	0.113175	0.625828	0.716775	3.01685	5.66738
Fam26f	0.001	0.001	0.001	0.277193	0.270737	0.001	2.55326
Fam32a	21.2677	29.6514	26.4276	28.7349	30.7292	41.2341	33.2703
Fam35a	1.73163	2.29072	0.724786	1.11713	2.09961	1.92542	1.62043
Fam3a	6.56906	6.55983	12.6416	10.7791	10.6329	11.373	7.12756
Fam3b	0.175008	0.001	0.001	0.001	0.001	0.001	0.001
Fam3c	7.7581	10.5374	5.27006	8.56287	19.0494	15.0214	19.3584
Fam43a	1.45614	0.536917	0.866034	0.304643	0.74274	1.13288	4.88046
Fam43b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam45a	12.0133	10.0168	4.65733	7.48099	13.1927	14.1417	13.843
Fam46a	1.35314	0.912191	0.277278	1.22118	2.61349	1.88316	4.54856
Fam46b	0.797604	2.47386	6.1323	2.62634	1.48681	1.67352	0.806075
Fam46c	8.36639	2.13152	1.4513	2.04013	2.13818	1.90098	2.48179
Fam46d	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam47c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam47e	0.001	0.001	0.001	0.001	0.001	0.001	0.437795
Fam49a	40.4199	8.30483	2.9908	4.11012	9.71062	9.84392	23.1543
Fam49b	14.9289	35.4929	10.1955	11.868	20.6366	20.5391	33.5648
Fam50a	29.9103	16.7517	27.7714	20.113	21.9134	32.7419	37.7447
Fam50b	0.001	0.001	0.001	0.001	0.001	0.001	0.001
Fam53a	12.1673	13.3555	19.8079	14.7593	7.86019	14.8252	12.4808
Fam53b	9.64026	2.83376	6.08222	2.76197	4.19139	5.80444	7.27005
Fam53c	9.36185	9.5956	11.6475	11.3362	12.2945	11.0138	6.19493
Fam57a	0.942674	7.0208	10.3965	9.31311	5.72588	1.72743	6.4484
Fam57b	1.06007	0.001	0.0851402	0.0784603	0.154061	0.168084	0.0584714
Fam58b	7.39733	12.0342	14.0479	6.95589	6.10066	12.4064	10.7598
Fam5b	0.001	0.001	0.001	0.001	0.0211318	0.001	0.001
Fam5c	0.001	0.001	0.001	0.001	0.001	0.001	0.001
